step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
14,TRANSFER,2093951.47,C1374377088,2093951.47,0.0,C207611232,0.0,0.0,1,0
14,TRANSFER,143032.0,C1960144830,143032.0,0.0,C801162238,0.0,0.0,1,0
14,TRANSFER,1561891.66,C736093511,1561891.66,0.0,C1224081716,0.0,0.0,1,0
15,CASH_OUT,119.0,C1584512618,119.0,0.0,C2102058838,4844060.13,4844179.13,1,0
15,TRANSFER,128473.62,C1012580160,128473.62,0.0,C540657255,0.0,0.0,1,0
15,CASH_OUT,248056.41,C1055229266,248056.41,0.0,C1689170857,0.0,201427.47,1,0
15,TRANSFER,164500.81,C1761347420,164500.81,0.0,C383804904,0.0,0.0,1,0
15,CASH_OUT,164500.81,C1689700172,164500.81,0.0,C149696600,685636.21,850137.02,1,0
15,CASH_OUT,39713.28,C1404885898,0.0,0.0,C1795377601,1274866.51,1314579.79,1,0
15,CASH_OUT,59385.67,C1765315298,59385.67,0.0,C721356209,74371.0,133756.67,1,0
16,TRANSFER,2198224.71,C752563135,2198224.71,0.0,C247007952,0.0,0.0,1,0
16,CASH_OUT,2198224.71,C705981026,2198224.71,0.0,C697783649,0.0,2198224.71,1,0
16,TRANSFER,121626.82,C185016231,121626.82,0.0,C1409959,0.0,0.0,1,0
16,CASH_OUT,121626.82,C828364266,121626.82,0.0,C101179743,653744.34,775371.16,1,0
17,CASH_OUT,1639676.27,C967691562,1639676.27,0.0,C2093967426,448954.92,2198318.48,1,0
17,CASH_OUT,195351.76,C268542581,195351.76,0.0,C504693752,156408.25,265841.0,1,0
18,CASH_OUT,307739.18,C281912643,307739.18,0.0,C1264205758,25326.0,838246.41,1,0
18,CASH_OUT,1974352.3,C365968372,1974352.3,0.0,C579837876,15531.71,1989884.01,1,0
19,CASH_OUT,122101.57,C149845822,0.0,0.0,C1200316948,0.0,639940.2,1,0
19,CASH_OUT,1.0E7,C2050703310,1.0E7,0.0,C1622860679,504326.62,1.03424179E7,1,0
19,CASH_OUT,1861008.32,C1718961034,1861008.32,0.0,C714051433,0.0,1789942.62,1,0
20,TRANSFER,16614.82,C2080146129,16614.82,0.0,C748889213,0.0,0.0,1,0
22,CASH_OUT,235512.2,C1956707614,235512.2,0.0,C1481851679,8490637.21,9272647.09,1,0
22,CASH_OUT,489767.32,C480109552,489767.32,0.0,C720599914,0.0,489767.32,1,0
22,CASH_OUT,379878.0,C1495269307,379878.0,0.0,C475345362,1301414.19,1681292.19,1,0
22,CASH_OUT,77773.14,C598573300,77773.14,0.0,C2060664104,1853403.61,1931176.75,1,0
24,TRANSFER,291305.98,C71665357,291305.98,0.0,C1607901570,0.0,0.0,1,0
24,CASH_OUT,291305.98,C1962370851,291305.98,0.0,C1560190757,954554.82,1247963.68,1,0
25,CASH_OUT,296333.54,C1938399138,296333.54,0.0,C257884050,3355664.68,3651998.22,1,0
25,TRANSFER,18126.95,C556483673,18126.95,0.0,C946378506,0.0,0.0,1,0
26,TRANSFER,369186.87,C1879175902,369186.87,0.0,C900709443,0.0,0.0,1,0
29,TRANSFER,340198.41,C491994230,340198.41,0.0,C772681684,0.0,0.0,1,0
30,TRANSFER,236947.25,C1273047168,236947.25,0.0,C1636242484,0.0,0.0,1,0
30,TRANSFER,19016.22,C182136548,19016.22,0.0,C717672329,0.0,0.0,1,0
30,TRANSFER,109401.88,C2037269206,109401.88,0.0,C337579043,0.0,0.0,1,0
31,CASH_OUT,120406.39,C1938001564,120406.39,0.0,C878440089,0.0,120406.39,1,0
31,TRANSFER,21516.38,C551376615,21516.38,0.0,C2121782042,0.0,0.0,1,0
31,TRANSFER,5021186.54,C1848562108,5021186.54,0.0,C1803198527,0.0,0.0,1,0
32,CASH_OUT,2023920.09,C706467919,2023920.09,0.0,C338077337,1530400.88,3554320.97,1,0
33,TRANSFER,3295227.84,C1152596026,3295227.84,0.0,C1976114093,0.0,0.0,1,0
33,TRANSFER,1.0E7,C1439740840,1.988781906E7,9887819.06,C875288652,0.0,0.0,1,0
33,TRANSFER,1448630.38,C101899927,1448630.38,0.0,C679483948,0.0,0.0,1,0
33,CASH_OUT,6648389.9,C1612816859,6648389.9,0.0,C836514715,2609209.55,9257599.45,1,0
34,CASH_OUT,1462355.44,C1049482889,1462355.44,0.0,C373339841,1544724.84,3007080.29,1,0
34,CASH_OUT,27951.26,C476695686,27951.26,0.0,C90854025,10439.0,698752.71,1,0
34,TRANSFER,865948.49,C321662798,865948.49,0.0,C1466511502,0.0,0.0,1,0
35,CASH_OUT,3606943.31,C1011490419,3606943.31,0.0,C1919783086,0.0,3606943.31,1,0
35,CASH_OUT,9465988.82,C91276418,9465988.82,0.0,C1220805115,0.0,9465988.82,1,0
1,PAYMENT,3026.98,C1909398279,31139.0,28112.02,M1632670136,0.0,0.0,0,0
1,TRANSFER,314403.14,C1262110193,0.0,0.0,C1789550256,888232.25,4619798.56,0,0
1,CASH_IN,317393.38,C1197721383,8906617.38,9224010.75,C1286084959,1175483.65,2107778.11,0,0
1,CASH_IN,44708.03,C203409950,644614.17,689322.19,C97730845,51569.17,9940339.29,0,0
1,CASH_OUT,135357.16,C778337881,0.0,0.0,C1816757085,1.125989358E7,1.068123879E7,0,0
2,PAYMENT,5352.59,C1057841208,11307.0,5954.41,M595556720,0.0,0.0,0,0
3,CASH_IN,129977.85,C633226335,4439510.0,4569487.85,C1782113663,2642747.68,1982491.06,0,0
4,PAYMENT,4059.46,C509632753,11277.0,7217.54,M132423149,0.0,0.0,0,0
4,PAYMENT,7331.37,C445726857,0.0,0.0,M1138190994,0.0,0.0,0,0
5,PAYMENT,17356.69,C693982422,9014.27,0.0,M965674262,0.0,0.0,0,0
6,CASH_IN,341884.94,C488322592,819239.69,1161124.63,C1167066016,856828.97,576353.3,0,0
7,PAYMENT,5941.84,C1470148280,50152.0,44210.16,M1173819240,0.0,0.0,0,0
7,PAYMENT,9763.77,C1897905391,212033.0,202269.23,M1137887459,0.0,0.0,0,0
7,DEBIT,4169.07,C585621483,14142.0,9972.93,C869928877,15704.0,0.0,0,0
7,CASH_OUT,59392.35,C1700345533,0.0,0.0,C1247600089,82238.0,6965916.76,0,0
7,CASH_OUT,216725.26,C1848972999,0.0,0.0,C1149273771,483657.79,6347068.5,0,0
7,CASH_OUT,79133.28,C1825562344,10612.55,0.0,C110721357,13682.0,1018381.44,0,0
8,CASH_IN,58656.72,C641519842,902359.0,961015.72,C1672788422,0.0,114194.51,0,0
8,PAYMENT,7296.87,C181296955,11217.0,3920.13,M1878714361,0.0,0.0,0,0
8,CASH_IN,278431.54,C341809959,9484891.66,9763323.19,C306206744,9835468.45,9637803.63,0,0
8,CASH_OUT,437072.34,C147879754,0.0,0.0,C439917369,452013.53,1503528.24,0,0
8,CASH_IN,224289.27,C413637535,4911554.44,5135843.7,C1894575391,1982963.54,3443379.49,0,0
8,CASH_IN,133521.48,C1434956866,7081828.94,7215350.42,C2063763486,449807.35,610701.41,0,0
8,PAYMENT,14321.4,C1230716384,180981.93,166660.53,M1387003338,0.0,0.0,0,0
8,CASH_IN,404856.79,C374184770,1440436.46,1845293.25,C1023714065,2752217.66,8398562.84,0,0
8,CASH_IN,64099.93,C1514282533,2863555.43,2927655.37,C1144527317,139777.3,0.0,0,0
8,CASH_OUT,586322.92,C1787294096,0.0,0.0,C1894575391,1673372.12,3443379.49,0,0
8,CASH_IN,608655.26,C504876869,1.008718827E7,1.069584353E7,C1541385794,660556.34,47342.1,0,0
8,CASH_IN,391636.58,C717937144,5355398.76,5747035.34,C414205222,590315.25,476642.33,0,0
8,TRANSFER,895936.96,C156661163,9141.0,0.0,C1695946783,0.0,1014751.42,0,0
8,PAYMENT,13737.49,C2039311621,475331.0,461593.51,M897355972,0.0,0.0,0,0
8,CASH_OUT,43809.65,C1138596266,1016.0,0.0,C549277650,407323.98,451133.63,0,0
8,CASH_OUT,450714.6,C596644494,274733.71,0.0,C717951588,795378.31,989801.23,0,0
8,CASH_IN,259151.44,C122016570,48874.0,308025.44,C1771190979,0.0,0.0,0,0
8,PAYMENT,9714.31,C187685095,242659.74,232945.44,M1310977056,0.0,0.0,0,0
8,CASH_OUT,169757.98,C908408943,101104.0,0.0,C35782637,787.0,342825.58,0,0
8,CASH_OUT,268850.72,C739848691,3154.0,0.0,C705480294,266041.13,535323.06,0,0
8,PAYMENT,1403.91,C2131694249,31846.0,30442.09,M1584981204,0.0,0.0,0,0
8,TRANSFER,429170.69,C1637375841,0.0,0.0,C1749476584,1768923.73,2294866.91,0,0
8,PAYMENT,22659.21,C46457395,20345.0,0.0,M2109162412,0.0,0.0,0,0
8,TRANSFER,1222279.87,C1268088494,49630.0,0.0,C1286084959,1.173748513E7,1.2959765E7,0,0
8,CASH_OUT,11528.74,C878733169,0.0,0.0,C1240730624,35498.22,47026.96,0,0
8,PAYMENT,20574.44,C501563698,0.0,0.0,M1782348172,0.0,0.0,0,0
8,CASH_OUT,327603.4,C208559954,0.0,0.0,C1448947115,1740573.4,2818380.14,0,0
8,TRANSFER,665000.08,C1543653203,1314732.14,649732.06,C699026377,1564621.95,2441891.27,0,0
8,PAYMENT,6327.54,C1025229327,0.0,0.0,M874787059,0.0,0.0,0,0
9,PAYMENT,17517.4,C1978745418,71204.0,53686.6,M422311415,0.0,0.0,0,0
9,TRANSFER,1320656.25,C275581833,610.0,0.0,C1984192708,0.0,1577594.52,0,0
9,CASH_IN,154216.26,C2042095751,55346.0,209562.26,C1421211318,159137.32,4921.06,0,0
9,PAYMENT,5744.49,C1013879180,0.0,0.0,M1130119191,0.0,0.0,0,0
9,CASH_IN,61820.18,C655596199,6775135.61,6836955.79,C711496491,699136.42,637316.24,0,0
9,CASH_IN,245287.21,C522808927,6762158.65,7007445.86,C1934678670,313027.91,67740.71,0,0
9,CASH_OUT,25404.92,C1938114398,0.0,0.0,C393469173,282525.15,443807.79,0,0
9,PAYMENT,4346.51,C252233609,183366.31,179019.8,M1890261033,0.0,0.0,0,0
9,CASH_OUT,319649.77,C297663252,0.0,0.0,C1413033701,796200.04,1442507.89,0,0
9,CASH_OUT,147225.04,C648507226,0.0,0.0,C997608398,2205251.43,2547093.64,0,0
9,CASH_OUT,102677.87,C894728910,32394.0,0.0,C340130985,722986.71,4265799.48,0,0
9,CASH_IN,290334.22,C1321970315,1678192.82,1968527.05,C1873889419,82624.0,218137.53,0,0
9,TRANSFER,97786.89,C596474457,0.0,0.0,C409975763,585420.72,717491.62,0,0
9,CASH_IN,127818.68,C1158626169,52032.0,179850.68,C1280512370,372443.26,140347.6,0,0
9,PAYMENT,1044.19,C1152015848,0.0,0.0,M497347465,0.0,0.0,0,0
9,PAYMENT,7351.54,C1520031486,351544.42,344192.88,M2068491557,0.0,0.0,0,0
9,CASH_OUT,150600.27,C739452994,712.0,0.0,C1803715841,50153.0,0.0,0,0
9,CASH_IN,96581.88,C833750291,9783681.85,9880263.73,C654653597,381208.59,422313.12,0,0
9,CASH_IN,242108.9,C120132363,13290.05,255398.96,C718497060,1203901.44,1081208.14,0,0
9,PAYMENT,759.16,C99251010,10922.0,10162.84,M1625623326,0.0,0.0,0,0
9,CASH_OUT,386089.31,C570367469,0.0,0.0,C955610633,3401169.79,5948581.54,0,0
9,PAYMENT,8541.86,C1077163873,221117.33,212575.47,M1457707466,0.0,0.0,0,0
9,TRANSFER,508813.49,C130816263,0.0,0.0,C1669145919,1005304.0,1063097.83,0,0
9,PAYMENT,5127.64,C50528424,0.0,0.0,M325092271,0.0,0.0,0,0
9,CASH_OUT,140082.5,C313192746,0.0,0.0,C790264182,458656.97,25362.71,0,0
9,PAYMENT,10180.41,C1248426509,10978.0,797.59,M1836436435,0.0,0.0,0,0
9,CASH_IN,223887.38,C2136086792,1937276.81,2161164.19,C169904524,760266.33,536378.95,0,0
9,CASH_OUT,216832.95,C1237361976,0.0,0.0,C1170794006,299829.29,819101.96,0,0
9,PAYMENT,20317.98,C1303127685,0.0,0.0,M598036026,0.0,0.0,0,0
9,PAYMENT,19693.56,C482733428,1224.0,0.0,M997387092,0.0,0.0,0,0
9,PAYMENT,15007.33,C1828422328,7795.35,0.0,M1330992906,0.0,0.0,0,0
9,PAYMENT,3901.8,C1932113291,25615.92,21714.12,M1815975913,0.0,0.0,0,0
9,PAYMENT,26484.75,C360031322,40497.0,14012.25,M34238253,0.0,0.0,0,0
9,PAYMENT,38531.28,C1242020735,0.0,0.0,M1914667972,0.0,0.0,0,0
9,CASH_OUT,45595.22,C824166152,21099.0,0.0,C532157012,0.0,45595.22,0,0
10,PAYMENT,2568.67,C547410344,22414.0,19845.33,M120921153,0.0,0.0,0,0
10,CASH_OUT,55946.33,C1616983478,0.0,0.0,C1837558204,331038.89,288280.28,0,0
10,TRANSFER,243234.99,C1421089042,0.0,0.0,C413177525,8347912.01,9950958.55,0,0
10,CASH_OUT,208375.97,C482341926,0.0,0.0,C337822079,530716.64,770403.15,0,0
10,CASH_OUT,22162.74,C2135670080,247.0,0.0,C1674513830,851562.64,873725.39,0,0
10,PAYMENT,2157.16,C1062438031,48643.0,46485.84,M747531488,0.0,0.0,0,0
10,PAYMENT,5276.99,C1713977627,19937.0,14660.01,M1838328074,0.0,0.0,0,0
10,CASH_OUT,430229.3,C132203341,49693.0,0.0,C1613524189,0.0,430229.3,0,0
10,PAYMENT,11094.32,C1984989386,362407.81,351313.48,M1878876111,0.0,0.0,0,0
10,TRANSFER,296392.19,C607951871,0.0,0.0,C1266035080,5690656.25,5932953.77,0,0
10,PAYMENT,16123.56,C1886089955,0.0,0.0,M1574843570,0.0,0.0,0,0
10,CASH_OUT,408520.26,C1744980821,0.0,0.0,C1983025922,692386.68,1253567.48,0,0
10,PAYMENT,6477.18,C215549138,0.0,0.0,M371469333,0.0,0.0,0,0
10,CASH_OUT,231764.65,C1260991170,0.0,0.0,C836903727,5130770.84,5362535.48,0,0
10,CASH_IN,118127.73,C497014892,3697345.47,3815473.21,C866356999,7895357.51,7776466.98,0,0
10,PAYMENT,8700.07,C1474634116,0.0,0.0,M1902701837,0.0,0.0,0,0
10,TRANSFER,2940593.35,C687899887,20683.0,0.0,C1175958583,640115.24,3580708.59,0,0
10,PAYMENT,3005.99,C1459068666,0.0,0.0,M783042460,0.0,0.0,0,0
10,CASH_OUT,226416.77,C100303560,155687.51,0.0,C510627173,47093.48,273510.24,0,0
10,CASH_IN,355779.82,C1388393148,28525.0,384304.82,C894604003,544442.59,188662.76,0,0
10,CASH_OUT,366608.68,C679967151,0.0,0.0,C423350771,564845.64,931454.32,0,0
10,PAYMENT,10274.2,C1743152556,21958.0,11683.8,M518809288,0.0,0.0,0,0
10,CASH_IN,41065.07,C413185716,1.957593074E7,1.961699581E7,C2122200303,3933401.01,3892335.94,0,0
10,CASH_OUT,178066.71,C104213324,11330.0,0.0,C2146399713,0.0,178066.71,0,0
10,PAYMENT,6372.91,C797613163,4352.0,0.0,M1201363754,0.0,0.0,0,0
10,CASH_OUT,219507.08,C1930803282,0.0,0.0,C810367799,1795336.49,2014843.57,0,0
10,PAYMENT,35867.81,C1735492433,0.0,0.0,M1852229099,0.0,0.0,0,0
10,CASH_OUT,115716.81,C953927846,0.0,0.0,C1413055366,4703954.54,4819671.34,0,0
10,CASH_OUT,3525.49,C657976830,0.0,0.0,C1373970969,46907.0,0.0,0,0
10,PAYMENT,8688.93,C1011797129,274546.0,265857.07,M833031926,0.0,0.0,0,0
10,CASH_IN,63784.59,C268256270,456381.19,520165.78,C1381128261,757930.48,497907.51,0,0
10,PAYMENT,27739.25,C1775921141,92324.76,64585.51,M903555422,0.0,0.0,0,0
10,PAYMENT,846.86,C2109952412,2534.0,1687.14,M1111742512,0.0,0.0,0,0
10,CASH_IN,296271.07,C718775614,4709964.02,5006235.09,C1749590097,3940639.32,4456446.86,0,0
10,PAYMENT,1481.11,C1890886396,0.0,0.0,M326230340,0.0,0.0,0,0
10,CASH_OUT,451380.81,C1518096351,0.0,0.0,C1216745400,798058.05,1536274.12,0,0
10,TRANSFER,640095.15,C960105968,0.0,0.0,C422990138,2130595.93,2831846.78,0,0
10,CASH_OUT,306311.55,C2025640402,6736.78,0.0,C1584042339,72469.0,481151.56,0,0
10,CASH_OUT,133987.12,C210775451,123037.0,0.0,C473485349,213647.19,621451.85,0,0
10,PAYMENT,9275.77,C1726745983,3277604.22,3268328.45,M525291891,0.0,0.0,0,0
10,CASH_OUT,32154.68,C459315586,0.0,0.0,C676400325,257487.99,297456.78,0,0
10,PAYMENT,7079.44,C5689406,385851.65,378772.21,M366257517,0.0,0.0,0,0
10,CASH_OUT,121737.2,C1088484388,0.0,0.0,C1258643950,893361.43,1015098.63,0,0
10,PAYMENT,2927.61,C1370249344,20379.0,17451.39,M2074337860,0.0,0.0,0,0
10,TRANSFER,476515.91,C604894293,845205.73,368689.82,C137728758,479800.55,1070501.69,0,0
10,PAYMENT,793.83,C153608837,6666.27,5872.44,M157231481,0.0,0.0,0,0
10,PAYMENT,20002.59,C1325490240,0.0,0.0,M1553057168,0.0,0.0,0,0
10,CASH_OUT,124327.72,C1189703653,77196.96,0.0,C1368361600,2.108100972E7,2.120533744E7,0,0
10,CASH_IN,77004.15,C1506790232,1888002.01,1965006.16,C559389493,155347.64,78343.5,0,0
10,CASH_OUT,310078.62,C1964604172,50203.0,0.0,C1416272227,0.0,310078.62,0,0
11,CASH_OUT,211478.67,C1497153787,302813.52,91334.85,C252760149,501921.98,842280.3,0,0
11,PAYMENT,18594.78,C608659572,362.0,0.0,M513911659,0.0,0.0,0,0
11,PAYMENT,43894.44,C537987851,0.0,0.0,M1469178143,0.0,0.0,0,0
11,CASH_OUT,271714.29,C1983151602,99216.0,0.0,C827915728,1645338.71,1741970.28,0,0
11,PAYMENT,25829.27,C331749212,11535.0,0.0,M61904856,0.0,0.0,0,0
11,CASH_OUT,212699.37,C1689017523,106309.3,0.0,C65569811,682594.0,629281.74,0,0
11,CASH_IN,8685.09,C2048687710,5362310.5,5370995.59,C306892620,19941.0,0.0,0,0
11,TRANSFER,347962.91,C601950101,0.0,0.0,C739131431,1662063.33,2010026.24,0,0
11,CASH_OUT,406746.59,C363810507,146799.61,0.0,C1427068633,1691.83,408438.42,0,0
11,PAYMENT,14567.84,C1935643828,179920.48,165352.64,M1919769635,0.0,0.0,0,0
11,TRANSFER,971876.7,C1548376700,55.0,0.0,C2063124058,1527839.41,2499716.11,0,0
11,CASH_OUT,156762.82,C942107731,0.0,0.0,C618460872,688406.98,845169.8,0,0
11,CASH_IN,186020.13,C2145819410,2024650.71,2210670.83,C1561974083,1224355.0,886270.71,0,0
11,CASH_OUT,93619.48,C1946181539,0.0,0.0,C1313685064,305850.46,595601.19,0,0
11,CASH_OUT,351424.01,C2534911,69262.58,0.0,C373776370,1416393.65,1710580.83,0,0
11,PAYMENT,10265.79,C1001922400,286.0,0.0,M1692627389,0.0,0.0,0,0
11,PAYMENT,28109.06,C1323747728,10331.89,0.0,M1694467373,0.0,0.0,0,0
11,CASH_OUT,255860.46,C368253313,61306.0,0.0,C1733234480,5945604.39,6514191.3,0,0
11,TRANSFER,614446.31,C334233906,85403.0,0.0,C1505708769,0.0,614446.31,0,0
11,CASH_IN,96547.14,C292727973,596795.0,693342.14,C505052723,726.0,0.0,0,0
11,CASH_OUT,462451.1,C1395019239,0.0,0.0,C1572112586,3025480.06,3487931.15,0,0
11,PAYMENT,23702.11,C1537393962,775394.01,751691.89,M1380669986,0.0,0.0,0,0
11,CASH_OUT,119678.41,C312353112,208368.78,88690.37,C1808278132,138016.66,257695.07,0,0
11,CASH_IN,57697.2,C1450194342,7253931.39,7311628.58,C1240386675,384362.8,326665.6,0,0
11,PAYMENT,12334.28,C364182531,9959.0,0.0,M575951153,0.0,0.0,0,0
11,CASH_OUT,877421.37,C548043405,16094.0,0.0,C1652576276,43791.0,888709.88,0,0
11,CASH_OUT,107528.71,C2020429439,0.0,0.0,C530376093,2277548.95,2396749.76,0,0
11,TRANSFER,607813.99,C1249094615,0.0,0.0,C1948036585,1140004.0,1584379.81,0,0
11,DEBIT,4725.16,C870661247,1163002.92,1158277.75,C1149788645,1.111867438E7,1.125904406E7,0,0
11,PAYMENT,42181.2,C1863796989,267777.15,225595.95,M1804337507,0.0,0.0,0,0
11,PAYMENT,3719.14,C1330930741,10644.0,6924.86,M1034737693,0.0,0.0,0,0
11,PAYMENT,8037.41,C1174408890,1029.0,0.0,M1657226770,0.0,0.0,0,0
11,PAYMENT,33997.91,C1453350688,45685.0,11687.09,M1224446262,0.0,0.0,0,0
11,TRANSFER,437270.97,C1525603696,23129.0,0.0,C2119285300,253286.22,690557.19,0,0
11,CASH_IN,218050.53,C1127201075,305145.0,523195.53,C997608398,2985293.55,2767243.03,0,0
11,CASH_OUT,212598.6,C1782619374,0.0,0.0,C1772055258,1410469.71,1634002.84,0,0
11,CASH_OUT,19071.97,C1505233903,0.0,0.0,C993553319,2279217.23,2298289.2,0,0
11,CASH_IN,209206.51,C2089998887,41763.0,250969.51,C2142748198,233923.19,24716.68,0,0
11,CASH_IN,110409.14,C43676570,4382560.91,4492970.05,C460989529,8895528.23,8667585.35,0,0
11,CASH_IN,350444.34,C2134055916,7629192.22,7979636.56,C2017731546,1168129.54,817685.2,0,0
11,CASH_IN,3661.76,C1478772369,1921675.32,1925337.08,C1304795559,315900.85,465324.1,0,0
11,TRANSFER,980449.96,C550482582,65176.75,0.0,C1554565380,9103985.35,1.008443532E7,0,0
11,TRANSFER,639424.32,C1484181909,0.0,0.0,C2037251990,5550189.58,6052111.91,0,0
11,TRANSFER,53932.18,C435430008,0.0,0.0,C669419693,9030230.77,9458581.11,0,0
11,PAYMENT,15205.63,C1454895652,0.0,0.0,M1530635257,0.0,0.0,0,0
11,PAYMENT,7326.27,C513362722,68849.06,61522.78,M675402166,0.0,0.0,0,0
11,CASH_OUT,839361.03,C1836744287,10850.0,0.0,C618018140,1964207.1,2803568.13,0,0
12,PAYMENT,14271.88,C2043387105,189714.0,175442.13,M1990475908,0.0,0.0,0,0
12,CASH_OUT,145647.49,C588913673,0.0,0.0,C145664986,1410799.96,1556447.45,0,0
12,CASH_IN,216928.56,C642144220,50310.0,267238.56,C1215315065,0.0,0.0,0,0
12,CASH_IN,75284.26,C1481233618,70668.0,145952.26,C1936047845,0.0,0.0,0,0
12,PAYMENT,8992.36,C1177194271,0.0,0.0,M2144365264,0.0,0.0,0,0
12,PAYMENT,43139.35,C570012833,0.0,0.0,M973210301,0.0,0.0,0,0
12,CASH_OUT,24883.2,C143466537,0.0,0.0,C1228740260,648285.33,673168.53,0,0
12,PAYMENT,1315.17,C430483684,0.0,0.0,M467013971,0.0,0.0,0,0
12,CASH_OUT,415743.54,C40165820,67177.0,0.0,C1461657245,2085356.92,2501100.46,0,0
12,CASH_OUT,569955.7,C1476794761,105364.0,0.0,C615961738,0.0,569955.7,0,0
12,CASH_OUT,157407.12,C1239150993,49098.0,0.0,C824421402,564768.34,494443.92,0,0
12,CASH_OUT,285127.13,C380001358,122583.0,0.0,C1530856786,0.0,438608.21,0,0
12,CASH_IN,146749.31,C840789734,52788.0,199537.31,C2035788375,0.0,309469.71,0,0
12,TRANSFER,149000.3,C1283200709,0.0,0.0,C1754722089,1.346741898E7,1.40603732E7,0,0
12,PAYMENT,22786.39,C1091672477,114292.0,91505.61,M1050661926,0.0,0.0,0,0
12,PAYMENT,5265.45,C958066864,25123.0,19857.55,M1738855810,0.0,0.0,0,0
12,PAYMENT,27599.2,C2139023554,0.0,0.0,M1948736854,0.0,0.0,0,0
12,CASH_OUT,754148.32,C1706192207,0.0,0.0,C496695089,3115938.89,3870087.21,0,0
12,PAYMENT,16311.7,C2108112744,176559.05,160247.34,M1914579245,0.0,0.0,0,0
12,PAYMENT,14228.16,C427829101,16111.0,1882.84,M2122640679,0.0,0.0,0,0
12,CASH_OUT,230923.53,C878615273,0.0,0.0,C433080443,1255480.8,1486404.34,0,0
12,CASH_IN,116940.6,C631695006,7862522.67,7979463.27,C2093094872,424766.69,877732.86,0,0
12,CASH_IN,251565.33,C824351711,89781.0,341346.33,C1142316786,0.0,0.0,0,0
12,PAYMENT,23527.47,C84295318,0.0,0.0,M757954096,0.0,0.0,0,0
12,CASH_IN,30579.24,C398073362,5733366.86,5763946.1,C1762522675,410065.3,722312.61,0,0
12,CASH_OUT,144692.5,C1624560875,78856.75,0.0,C1267159812,9811843.21,1.005161671E7,0,0
12,PAYMENT,2009.32,C549354884,4535.0,2525.68,M1180261075,0.0,0.0,0,0
12,TRANSFER,1676709.97,C698789417,0.0,0.0,C256760964,2243727.13,3369484.3,0,0
12,CASH_OUT,241732.68,C552326258,1553451.87,1311719.19,C1754341347,59444.0,0.0,0,0
12,CASH_OUT,44090.84,C841390494,0.0,0.0,C576244244,5512508.56,6695931.3,0,0
12,CASH_OUT,390751.53,C1608689655,0.0,0.0,C2051375628,1167237.11,1338098.84,0,0
12,PAYMENT,6650.3,C107776930,201.0,0.0,M1774009059,0.0,0.0,0,0
