step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,PAYMENT,3222.32,C104261836,0.0,0.0,M259630944,0.0,0.0,0,0
1,CASH_OUT,363482.02,C1457226878,25365.85,0.0,C1899073220,480622.13,420946.86,0,0
2,CASH_OUT,295143.53,C1562912969,0.0,0.0,C801142660,342785.21,637928.74,0,0
3,CASH_OUT,93705.81,C1487424018,0.0,0.0,C836514715,317352.53,411058.34,0,0
5,PAYMENT,4205.98,C1054334320,8594.52,4388.54,M1866142672,0.0,0.0,0,0
5,PAYMENT,360.38,C1521986562,328.0,0.0,M1253827612,0.0,0.0,0,0
7,PAYMENT,12887.33,C791302244,60574.0,47686.67,M1135030031,0.0,0.0,0,0
7,PAYMENT,5218.64,C1839754904,0.0,0.0,M1515201771,0.0,0.0,0,0
7,CASH_IN,131162.37,C816870841,2204489.08,2335651.45,C1554540309,1943617.39,5652054.58,0,0
7,CASH_OUT,166504.74,C258597722,0.0,0.0,C295372946,332496.19,499000.92,0,0
7,TRANSFER,548931.88,C1989968081,11204.0,0.0,C814473635,0.0,143817.4,0,0
7,PAYMENT,33588.95,C902495413,5831213.68,5797624.73,M359193816,0.0,0.0,0,0
8,TRANSFER,1361999.8,C1000231597,0.0,0.0,C458582664,8831221.49,1.277681791E7,0,0
8,TRANSFER,1801763.17,C1509645626,118449.0,0.0,C1292435170,55812.92,2076594.43,0,0
8,PAYMENT,5527.89,C1314867030,136693.77,131165.87,M1037398211,0.0,0.0,0,0
8,PAYMENT,1068.66,C270195299,4209.0,3140.34,M1015272304,0.0,0.0,0,0
8,PAYMENT,17851.11,C2082524767,9818.98,0.0,M942922351,0.0,0.0,0,0
8,CASH_IN,287862.91,C89600615,470996.0,758858.91,C814900611,1576675.12,4893599.98,0,0
8,TRANSFER,1799894.61,C17070372,0.0,0.0,C1030706332,2394708.71,3036551.46,0,0
8,TRANSFER,750216.48,C1420355579,0.0,0.0,C814900611,2727214.44,4893599.98,0,0
8,CASH_OUT,274476.87,C180032659,333965.9,59489.03,C36856762,523677.12,998622.3,0,0
8,CASH_OUT,516651.02,C1398259417,2874.0,0.0,C361931733,292.91,496507.85,0,0
8,CASH_OUT,132568.54,C593624423,0.0,0.0,C970612443,321585.48,170309.52,0,0
8,CASH_OUT,106353.86,C1031538077,333223.5,226869.64,C614438306,1605666.47,1138741.39,0,0
8,CASH_OUT,208319.42,C1363233249,1034.0,0.0,C1757533511,7411.53,1472554.74,0,0
8,CASH_IN,19129.26,C191288056,4981035.55,5000164.8,C884262954,3062706.37,3043577.11,0,0
8,CASH_OUT,307964.72,C200300171,12215.0,0.0,C214974969,0.0,310740.2,0,0
8,CASH_OUT,78762.76,C277589052,0.0,0.0,C803116137,2.309569704E7,2.376810788E7,0,0
8,PAYMENT,4513.39,C594838576,140876.0,136362.61,M890345418,0.0,0.0,0,0
8,PAYMENT,271.69,C1294943278,198933.0,198661.31,M2062968679,0.0,0.0,0,0
8,CASH_OUT,1486.36,C852638486,0.0,0.0,C2011904058,139182.35,140668.7,0,0
8,TRANSFER,470791.0,C1830303265,0.0,0.0,C749013731,4235944.19,4369565.78,0,0
8,PAYMENT,2802.29,C2049611507,782728.39,779926.1,M656302282,0.0,0.0,0,0
8,TRANSFER,330947.87,C492401724,9191.0,0.0,C1027043112,0.0,330947.87,0,0
8,CASH_OUT,136226.05,C538830115,0.0,0.0,C599968109,1021629.0,1235102.24,0,0
8,CASH_IN,27076.62,C1226781999,2228548.67,2255625.29,C1833467691,1908174.7,1329152.12,0,0
8,PAYMENT,7000.05,C1880528331,539007.34,532007.3,M734661326,0.0,0.0,0,0
8,CASH_IN,332060.35,C542538339,1376241.78,1708302.14,C91463800,1842555.92,1510495.57,0,0
8,PAYMENT,7797.11,C1478922895,8234.0,436.89,M1317278081,0.0,0.0,0,0
8,CASH_IN,67861.96,C1057935384,10219.0,78080.96,C1380698841,13010.0,367075.68,0,0
8,CASH_IN,103867.28,C2051347700,6872555.62,6976422.9,C542837562,196251.0,1118479.11,0,0
8,CASH_IN,303824.74,C2030486579,5941230.33,6245055.07,C1335946878,3325492.55,3479965.6,0,0
8,CASH_OUT,58630.53,C1997681215,9946.0,0.0,C51626955,1129092.65,1148694.69,0,0
9,PAYMENT,23536.74,C170014820,43367.0,19830.26,M476971592,0.0,0.0,0,0
9,PAYMENT,9013.6,C572838317,2584.0,0.0,M898639320,0.0,0.0,0,0
9,CASH_OUT,419023.36,C971952714,0.0,0.0,C176203926,913494.57,1495196.84,0,0
9,CASH_IN,93194.11,C828827665,1.241523702E7,1.250843113E7,C1878704627,205623.83,715136.58,0,0
9,CASH_OUT,279380.34,C1830392417,5263.0,0.0,C1782704802,4654430.39,5079259.04,0,0
9,CASH_IN,11236.86,C1231153539,25088.0,36324.86,C1316471336,21614.0,10377.14,0,0
9,CASH_IN,50119.2,C1039316591,5431515.74,5481634.94,C1331116932,103251.35,53132.14,0,0
9,CASH_OUT,51589.6,C1466875281,0.0,0.0,C516154704,74453.0,220287.4,0,0
9,TRANSFER,909186.4,C475392098,19891.0,0.0,C1767735686,402.52,1345506.59,0,0
9,TRANSFER,1317486.12,C108098691,0.0,0.0,C1289453529,4182954.02,6217752.59,0,0
9,CASH_OUT,51188.54,C873283246,0.0,0.0,C1825775199,1.086481127E7,1.07784988E7,0,0
9,CASH_OUT,11723.15,C1446782010,5865.0,0.0,C453595223,0.0,11723.15,0,0
9,PAYMENT,40701.21,C1406607461,10117.0,0.0,M1506372064,0.0,0.0,0,0
9,CASH_OUT,290113.71,C2085892621,20202.0,0.0,C1365765031,36453.82,326567.53,0,0
9,CASH_OUT,101486.48,C1937915220,0.0,0.0,C1859125434,280218.43,455659.04,0,0
9,PAYMENT,18079.48,C329428374,855.0,0.0,M1923340769,0.0,0.0,0,0
9,CASH_OUT,83597.5,C538603854,4835.0,0.0,C2128116083,2277.0,239527.75,0,0
9,CASH_IN,63684.81,C1948253074,1239915.17,1303599.98,C1577744105,1088598.75,1627927.13,0,0
9,CASH_OUT,460407.53,C1350414718,35625.0,0.0,C823786847,100923.0,956217.24,0,0
9,PAYMENT,4714.32,C766459393,0.0,0.0,M1410542778,0.0,0.0,0,0
9,PAYMENT,10091.48,C767369519,16735.0,6643.52,M860329060,0.0,0.0,0,0
9,PAYMENT,19269.96,C198339761,2658.0,0.0,M688591801,0.0,0.0,0,0
9,CASH_OUT,19900.02,C1369415900,24423.0,4522.98,C804731631,0.0,19900.02,0,0
9,CASH_IN,199566.93,C1056398121,7420322.29,7619889.22,C1752975574,827166.0,0.0,0,0
9,CASH_OUT,96655.55,C527412560,683434.25,586778.7,C147647618,2904153.74,6435391.63,0,0
9,CASH_OUT,89401.4,C412054116,0.0,0.0,C592593207,551390.46,1848375.7,0,0
9,PAYMENT,12527.1,C138103942,43815.0,31287.9,M17113080,0.0,0.0,0,0
9,PAYMENT,42332.37,C2059868450,26467.0,0.0,M641321224,0.0,0.0,0,0
9,CASH_IN,31317.06,C850665602,2381638.32,2412955.39,C1128238842,2584811.75,3104729.92,0,0
9,CASH_IN,51766.77,C1790144756,6580.0,58346.77,C1852633892,103134.0,51367.23,0,0
9,CASH_OUT,63166.83,C1107762308,0.0,0.0,C1826548683,88526.0,722044.47,0,0
9,PAYMENT,12438.53,C1902749559,251603.76,239165.23,M944714027,0.0,0.0,0,0
9,PAYMENT,4693.64,C1459504584,11671.0,6977.36,M261893843,0.0,0.0,0,0
9,CASH_IN,184610.75,C1187125354,2746503.08,2931113.83,C1121384286,1.384803356E7,1.459319832E7,0,0
9,CASH_OUT,249644.94,C1362249103,644343.98,394699.04,C146680149,0.0,282207.66,0,0
9,PAYMENT,32902.04,C20446016,87346.0,54443.96,M1099185726,0.0,0.0,0,0
9,PAYMENT,7333.62,C375257025,1380238.37,1372904.75,M373075854,0.0,0.0,0,0
9,PAYMENT,2149.38,C1179191214,763143.16,760993.78,M1242677119,0.0,0.0,0,0
9,PAYMENT,16333.82,C312512913,14169.0,0.0,M1437154804,0.0,0.0,0,0
9,CASH_OUT,436576.74,C243424558,330924.0,0.0,C322477902,0.0,1431.17,0,0
9,TRANSFER,473933.14,C1002604886,0.0,0.0,C1302931951,1740418.55,2617127.0,0,0
9,CASH_OUT,385724.41,C1474215444,0.0,0.0,C904776956,490622.42,1104762.82,0,0
9,TRANSFER,82759.32,C1027124685,4553895.56,4471136.24,C1413230197,426096.2,274412.06,0,0
9,CASH_OUT,98131.23,C1736812825,0.0,0.0,C1810970338,109484.88,77668.49,0,0
9,CASH_IN,275942.69,C1786276891,2.332703177E7,2.360297446E7,C2024103961,350942.99,75000.3,0,0
9,PAYMENT,13495.79,C1605789770,0.0,0.0,M907257427,0.0,0.0,0,0
9,CASH_OUT,425955.45,C1291369590,171286.71,0.0,C1329031993,12826.18,457187.54,0,0
9,PAYMENT,33166.43,C1165935239,1013.26,0.0,M1661483816,0.0,0.0,0,0
9,CASH_IN,69766.17,C241664103,786633.09,856399.26,C232933235,564445.3,1582411.93,0,0
9,CASH_IN,264714.25,C22060931,4258408.85,4523123.1,C985222650,375258.96,1886073.84,0,0
9,CASH_OUT,179142.51,C686648764,1342529.98,1163387.47,C1561835738,1352470.23,1621397.04,0,0
9,CASH_OUT,180454.08,C409415057,0.0,0.0,C1279827292,2732041.17,3497424.48,0,0
10,CASH_OUT,389987.2,C1651553086,569472.9,179485.71,C1441146637,3076.0,59622.55,0,0
10,CASH_OUT,228194.82,C1932524201,0.0,0.0,C1826178037,1374938.57,2056813.83,0,0
10,PAYMENT,8771.59,C1494839711,783258.38,774486.79,M1377064867,0.0,0.0,0,0
10,TRANSFER,2105076.06,C494877726,58528.0,0.0,C2035145536,114531.02,3828314.29,0,0
10,PAYMENT,18375.49,C1607293611,173989.69,155614.2,M1173719259,0.0,0.0,0,0
10,TRANSFER,76325.28,C801184894,206953.0,130627.72,C660859368,360798.99,354741.78,0,0
10,CASH_OUT,109645.04,C204400117,131211.0,21565.96,C1525944481,0.0,109645.04,0,0
10,CASH_OUT,51386.15,C325952657,0.0,0.0,C1521704415,489636.71,541022.85,0,0
10,PAYMENT,8659.04,C64137102,0.0,0.0,M1514828419,0.0,0.0,0,0
10,CASH_OUT,106974.89,C1233794010,0.0,0.0,C921733929,1356682.31,1463657.2,0,0
10,CASH_OUT,117574.64,C1366854134,0.0,0.0,C1820852843,3457827.92,3575402.56,0,0
10,CASH_OUT,169396.48,C1867099079,0.0,0.0,C1416283760,749232.85,638396.77,0,0
10,PAYMENT,8784.51,C818015369,0.0,0.0,M454900676,0.0,0.0,0,0
10,PAYMENT,18596.36,C529452045,538564.9,519968.54,M934172816,0.0,0.0,0,0
10,PAYMENT,18655.93,C385852968,64441.0,45785.07,M148386773,0.0,0.0,0,0
10,PAYMENT,16123.56,C1886089955,0.0,0.0,M1574843570,0.0,0.0,0,0
10,PAYMENT,14196.58,C1769251575,40078.0,25881.42,M79001352,0.0,0.0,0,0
10,CASH_IN,72634.49,C423539417,1207304.21,1279938.7,C16880623,0.0,0.0,0,0
10,PAYMENT,14481.11,C749843056,0.0,0.0,M790677853,0.0,0.0,0,0
10,CASH_OUT,257348.78,C1123567208,126247.55,0.0,C732470450,2136144.75,2393493.52,0,0
10,CASH_OUT,64122.11,C1317912103,11091.0,0.0,C409824568,353964.48,418086.59,0,0
10,CASH_IN,102119.2,C64890355,49538.0,151657.2,C90026948,386079.64,283960.44,0,0
10,CASH_IN,155954.39,C1342726488,1748001.54,1903955.93,C823786847,1164155.69,956217.24,0,0
10,CASH_OUT,217421.77,C256730157,0.0,0.0,C1851637805,422936.51,640358.28,0,0
10,CASH_OUT,228846.0,C248320123,179648.86,0.0,C257999182,1.736686837E7,1.75477265E7,0,0
10,PAYMENT,8314.98,C237253530,290641.63,282326.65,M1682651606,0.0,0.0,0,0
10,TRANSFER,814411.14,C2079283538,0.0,0.0,C486371171,964435.65,1489357.09,0,0
10,PAYMENT,8736.74,C1984043741,0.0,0.0,M2030758548,0.0,0.0,0,0
10,CASH_OUT,295024.63,C651619300,0.0,0.0,C1635341595,1.020178305E7,1.000730064E7,0,0
10,CASH_OUT,104160.06,C245492218,42369.0,0.0,C1259161155,188620.0,184854.92,0,0
10,TRANSFER,320142.3,C227391738,0.0,0.0,C1161865950,5002461.39,4594909.67,0,0
10,PAYMENT,10657.85,C833476677,399670.0,389012.15,M958620913,0.0,0.0,0,0
10,CASH_IN,280922.04,C1459541351,453856.37,734778.42,C814270414,133062.12,0.0,0,0
10,CASH_OUT,257539.56,C1193900094,268370.7,10831.14,C935001848,0.0,300435.11,0,0
10,PAYMENT,2594.71,C1168990568,1121288.92,1118694.21,M949229301,0.0,0.0,0,0
10,PAYMENT,30767.23,C1149587310,0.0,0.0,M1090803062,0.0,0.0,0,0
10,CASH_OUT,363088.83,C1074979475,31185.0,0.0,C766681183,1.780537066E7,1.837542982E7,0,0
10,CASH_OUT,76438.77,C1015722471,0.0,0.0,C1782704802,5941031.42,6017470.19,0,0
10,CASH_IN,29905.85,C894777263,2077.0,31982.85,C984847201,22244.68,0.0,0,0
10,CASH_IN,237319.0,C758886348,3094369.8,3331688.8,C703801921,473300.69,105720.06,0,0
10,CASH_OUT,50322.5,C792849837,0.0,0.0,C1733581655,2249429.81,1919717.89,0,0
10,CASH_OUT,394049.86,C1467847498,0.0,0.0,C383371416,13833.85,704237.17,0,0
10,CASH_IN,183513.0,C434192107,9592301.03,9775814.03,C1609684527,1423731.94,1458301.71,0,0
11,CASH_OUT,142598.87,C666177614,1090.0,0.0,C1545485892,4881014.95,5023613.82,0,0
11,TRANSFER,612877.8,C468810134,30256.0,0.0,C132584429,0.0,784603.79,0,0
11,PAYMENT,28826.62,C1556514519,418506.7,389680.08,M2070256899,0.0,0.0,0,0
11,PAYMENT,9261.61,C424954461,114714.0,105452.39,M363329382,0.0,0.0,0,0
11,CASH_IN,110766.43,C1971592103,5862437.17,5973203.6,C2006206648,157297.2,46530.77,0,0
11,CASH_OUT,157030.33,C329212301,229701.0,72670.67,C1866672043,0.0,645959.5,0,0
11,PAYMENT,16473.92,C927006382,0.0,0.0,M2142234321,0.0,0.0,0,0
11,CASH_IN,161898.41,C70662622,1019095.5,1180993.91,C1850022902,317044.75,155146.34,0,0
11,CASH_OUT,87707.84,C1032551582,0.0,0.0,C675358222,406053.4,613600.2,0,0
11,CASH_OUT,207184.05,C1548447046,69643.03,0.0,C533386753,0.0,220280.49,0,0
11,CASH_IN,45343.14,C1578901060,6177470.26,6222813.4,C1826598423,67457.28,22114.15,0,0
11,CASH_OUT,258067.3,C646415518,0.0,0.0,C1168881368,384853.58,1004865.54,0,0
11,CASH_OUT,35848.9,C1838638385,0.0,0.0,C390113200,3898235.21,3934084.1,0,0
11,CASH_OUT,92403.97,C2038552095,293590.28,201186.31,C1002545847,672516.4,746400.85,0,0
11,CASH_OUT,144948.67,C1233350820,0.0,0.0,C197353092,1055862.87,842474.12,0,0
11,PAYMENT,12620.49,C117479960,40242.0,27621.51,M883301987,0.0,0.0,0,0
11,CASH_OUT,397048.27,C832594229,10839.0,0.0,C1289086092,282988.8,680037.08,0,0
11,CASH_OUT,7542.19,C786263352,99141.0,91598.81,C745656793,1651207.74,1658749.93,0,0
11,PAYMENT,2495.89,C685903072,5587.2,3091.31,M717291881,0.0,0.0,0,0
11,CASH_OUT,67635.52,C1461732650,0.0,0.0,C309301400,3109449.8,3177085.31,0,0
11,CASH_IN,425806.41,C1375402508,9616.0,435422.41,C283460339,331799.39,0.0,0,0
11,PAYMENT,4529.69,C1148497913,0.0,0.0,M327726183,0.0,0.0,0,0
11,CASH_IN,245688.56,C946790656,9417030.89,9662719.45,C2038949354,1291087.23,1134096.92,0,0
11,TRANSFER,495126.62,C536682428,21010.0,0.0,C1563295306,0.0,495126.62,0,0
11,CASH_IN,390547.57,C1772039179,5020225.04,5410772.61,C1770777928,575600.67,185053.11,0,0
11,CASH_OUT,188237.4,C1206763451,0.0,0.0,C1531765026,1582942.46,1530347.49,0,0
11,PAYMENT,19999.54,C988005234,277.0,0.0,M1909675767,0.0,0.0,0,0
11,CASH_OUT,272189.95,C2028174108,41802.0,0.0,C203049743,41096.0,313285.95,0,0
11,CASH_OUT,403419.13,C777892564,124463.0,0.0,C1457728035,755946.33,1159365.46,0,0
11,CASH_OUT,137263.59,C403351702,0.0,0.0,C729866516,1.075527277E7,1.089253636E7,0,0
11,CASH_OUT,631736.72,C2035383728,0.0,0.0,C341133823,643133.71,1815912.62,0,0
11,PAYMENT,10204.82,C292332410,33444.0,23239.18,M1494897656,0.0,0.0,0,0
11,PAYMENT,16186.05,C407814489,299596.73,283410.68,M1328547536,0.0,0.0,0,0
11,CASH_OUT,172315.58,C1617583254,0.0,0.0,C882795349,223830.8,396146.38,0,0
11,PAYMENT,16837.74,C101348258,18812.18,1974.44,M1807238768,0.0,0.0,0,0
11,PAYMENT,1162.29,C1692483651,0.0,0.0,M1681010508,0.0,0.0,0,0
11,CASH_OUT,252973.69,C982044639,0.0,0.0,C1013697111,566108.7,1382332.35,0,0
11,CASH_OUT,257421.1,C1346538188,0.0,0.0,C1811531351,1349701.19,1607122.29,0,0
11,PAYMENT,29123.86,C420386180,300050.74,270926.88,M926458831,0.0,0.0,0,0
11,CASH_OUT,161038.49,C937044977,0.0,0.0,C1441378585,382268.76,460747.48,0,0
11,PAYMENT,20337.82,C1640604393,21544.0,1206.18,M949060319,0.0,0.0,0,0
11,CASH_OUT,173961.65,C146211960,44014.0,0.0,C1892646174,3571541.07,3800567.47,0,0
11,PAYMENT,12395.69,C1270542336,331325.85,318930.16,M1158509091,0.0,0.0,0,0
11,CASH_IN,220413.16,C2138438264,2845822.86,3066236.03,C1033425869,2043652.23,1733924.91,0,0
11,PAYMENT,3045.5,C374431402,0.0,0.0,M737383365,0.0,0.0,0,0
11,CASH_OUT,318901.63,C478620690,0.0,0.0,C777863332,1184861.65,1503763.28,0,0
11,CASH_OUT,44937.81,C1389715213,439123.37,394185.56,C997470268,580981.75,729006.38,0,0
11,CASH_IN,209335.77,C1045007159,1723076.9,1932412.67,C1554540309,1.111804153E7,1.178765134E7,0,0
12,PAYMENT,18429.74,C375985058,592793.13,574363.4,M1527815771,0.0,0.0,0,0
12,PAYMENT,17849.57,C527139194,50206.0,32356.43,M1569145351,0.0,0.0,0,0
12,PAYMENT,3042.53,C1286044467,376905.94,373863.42,M642321083,0.0,0.0,0,0
12,CASH_OUT,110654.96,C1420399522,10858.0,0.0,C1906492932,549169.0,659823.96,0,0
12,PAYMENT,5305.31,C1407147583,586780.18,581474.87,M474332325,0.0,0.0,0,0
12,PAYMENT,40029.67,C1168156926,0.0,0.0,M1017323302,0.0,0.0,0,0
12,CASH_IN,149324.98,C1172315051,10095.0,159419.98,C226470331,195126.14,45801.16,0,0
12,TRANSFER,1401134.49,C578583180,40424.0,0.0,C540326166,664414.6,2065549.09,0,0
12,PAYMENT,1103.25,C295532059,50660.0,49556.75,M184064800,0.0,0.0,0,0
12,TRANSFER,688843.54,C917726010,123887.0,0.0,C1991252420,9811812.16,1.444355584E7,0,0
12,CASH_OUT,125724.29,C1075630529,0.0,0.0,C1449360036,1163435.29,1289159.58,0,0
12,CASH_OUT,22849.91,C1022547028,0.0,0.0,C1084323592,102505.75,125355.67,0,0
12,CASH_IN,69574.55,C63733010,686179.0,755753.55,C433080443,361911.53,1255480.8,0,0
12,CASH_IN,34786.18,C1030531685,7424714.76,7459500.94,C90761070,4291959.25,4203067.69,0,0
12,PAYMENT,5783.4,C1868446415,622616.43,616833.03,M89518159,0.0,0.0,0,0
12,PAYMENT,18561.22,C545834469,281457.19,262895.97,M1993462117,0.0,0.0,0,0
12,PAYMENT,16430.12,C532803494,0.0,0.0,M696519823,0.0,0.0,0,0
12,PAYMENT,343.82,C919571495,218050.0,217706.18,M1309630372,0.0,0.0,0,0
12,TRANSFER,1289282.78,C1621300497,51793.0,0.0,C808756429,14923.0,2395063.6,0,0
12,PAYMENT,12154.32,C12369319,59312.37,47158.06,M1495087936,0.0,0.0,0,0
12,PAYMENT,2926.73,C1697625671,0.0,0.0,M1725268341,0.0,0.0,0,0
12,CASH_OUT,69203.85,C1008360215,0.0,0.0,C981198566,2538683.39,2607887.25,0,0
12,PAYMENT,19287.48,C1382716211,11863.0,0.0,M1935689788,0.0,0.0,0,0
