step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
10,CASH_OUT,503405.88,C140359285,503405.88,0.0,C2020337583,29669.0,533074.88,1,0
10,CASH_OUT,2662734.59,C813115168,2662734.59,0.0,C401825929,14165.62,2930405.33,1,0
12,CASH_OUT,19472.0,C1205151454,19472.0,0.0,C664770316,0.0,19472.0,1,0
12,TRANSFER,2066467.64,C1223631235,2066467.64,0.0,C1281019843,0.0,81209.81,1,0
12,CASH_OUT,2066467.64,C684252268,2066467.64,0.0,C2027569559,194510.24,3098566.67,1,0
13,TRANSFER,6188514.81,C135832352,6188514.81,0.0,C2009346140,0.0,0.0,1,0
13,TRANSFER,123194.95,C2143112877,79466.45,0.0,C1755380031,535933.16,263908.84,1,0
14,TRANSFER,2093951.47,C1374377088,2093951.47,0.0,C207611232,0.0,0.0,1,0
14,CASH_OUT,1561891.66,C15204463,1561891.66,0.0,C1255502452,3471928.95,6443177.56,1,0
15,CASH_OUT,696763.08,C725915377,696763.08,0.0,C1656726101,366114.58,1347073.81,1,0
15,TRANSFER,248056.41,C1474711983,248056.41,0.0,C1009564356,0.0,0.0,1,0
15,CASH_OUT,164500.81,C1689700172,164500.81,0.0,C149696600,685636.21,850137.02,1,0
15,TRANSFER,212089.74,C378910639,212089.74,0.0,C1881567873,0.0,0.0,1,0
15,CASH_OUT,95428.32,C947728507,0.0,0.0,C1720721903,0.0,95428.32,1,0
15,TRANSFER,170.0,C553034695,170.0,0.0,C26381896,0.0,0.0,1,0
15,CASH_OUT,170.0,C1065370362,170.0,0.0,C200064275,413421.36,345764.15,1,0
15,CASH_OUT,59385.67,C1765315298,59385.67,0.0,C721356209,74371.0,133756.67,1,0
16,TRANSFER,2701905.3,C494334546,2701905.3,0.0,C428725863,0.0,0.0,1,0
16,TRANSFER,31074.0,C457962127,31074.0,0.0,C614104997,0.0,0.0,1,0
16,CASH_OUT,31074.0,C2073757635,31074.0,0.0,C1899325653,0.0,31074.0,1,0
17,CASH_OUT,1639676.27,C967691562,1639676.27,0.0,C2093967426,448954.92,2198318.48,1,0
18,TRANSFER,307739.18,C1066119351,307739.18,0.0,C702410034,0.0,0.0,1,0
18,CASH_OUT,307739.18,C281912643,307739.18,0.0,C1264205758,25326.0,838246.41,1,0
18,CASH_OUT,1144089.37,C1542410200,1144089.37,0.0,C183389809,2502877.26,3879210.29,1,0
18,TRANSFER,11481.0,C370107492,11481.0,0.0,C1680789799,0.0,263492.28,1,0
19,TRANSFER,161939.36,C263177591,161939.36,0.0,C94435408,0.0,0.0,1,0
21,TRANSFER,158299.34,C278180302,158299.34,0.0,C1551346623,0.0,0.0,1,0
22,CASH_OUT,2068118.36,C1672125863,2068118.36,0.0,C559485820,3054285.45,5122403.81,1,0
22,CASH_OUT,1258956.71,C673988903,1258956.71,0.0,C833477645,4736010.72,5994967.43,1,0
24,CASH_OUT,986876.27,C1896884992,986876.27,0.0,C309078889,57853.96,1044730.24,1,0
24,TRANSFER,6844.73,C997222163,6844.73,0.0,C761549792,0.0,0.0,1,0
25,CASH_OUT,8383.17,C644686763,8383.17,0.0,C980380973,6577262.64,6585645.81,1,0
25,CASH_OUT,18126.95,C57087263,18126.95,0.0,C1574807586,0.0,18126.95,1,0
27,TRANSFER,494244.61,C1529468267,494244.61,0.0,C1924171481,0.0,0.0,1,0
27,TRANSFER,496128.26,C842027258,496128.26,0.0,C136618845,0.0,0.0,1,0
27,TRANSFER,1218165.88,C361429301,1218165.88,0.0,C550179566,0.0,0.0,1,0
27,CASH_OUT,1218165.88,C807604201,1218165.88,0.0,C849028719,742564.27,1960730.15,1,0
29,TRANSFER,340198.41,C491994230,340198.41,0.0,C772681684,0.0,0.0,1,0
29,CASH_OUT,340198.41,C1369188336,340198.41,0.0,C1627551181,1614043.79,1954242.21,1,0
30,TRANSFER,236947.25,C1273047168,236947.25,0.0,C1636242484,0.0,0.0,1,0
30,CASH_OUT,109401.88,C984153855,109401.88,0.0,C1806203979,245588.62,354990.5,1,0
32,TRANSFER,81867.07,C1128786535,81867.07,0.0,C9901046,0.0,0.0,1,0
32,TRANSFER,404165.06,C1458768825,404165.06,0.0,C206316722,0.0,0.0,1,0
32,TRANSFER,1164448.96,C107615831,1164448.96,0.0,C144473930,0.0,0.0,1,0
32,CASH_OUT,1164448.96,C1925676917,1164448.96,0.0,C2040690699,1080246.34,2244695.29,1,0
33,TRANSFER,3295227.84,C1152596026,3295227.84,0.0,C1976114093,0.0,0.0,1,0
33,CASH_OUT,9887819.06,C1071702423,9887819.06,0.0,C28783325,801913.95,1.016520011E7,1,0
34,TRANSFER,428239.03,C711340026,428239.03,0.0,C674486348,0.0,0.0,1,0
34,TRANSFER,865948.49,C321662798,865948.49,0.0,C1466511502,0.0,0.0,1,0
34,TRANSFER,30917.39,C1302461032,30917.39,0.0,C1058590682,0.0,0.0,1,0
34,CASH_OUT,30917.39,C1257352420,30917.39,0.0,C984948607,339926.42,370843.82,1,0
34,TRANSFER,40458.0,C262165422,40458.0,0.0,C847172802,0.0,0.0,1,0
34,CASH_OUT,1016540.35,C1455982049,1016540.35,0.0,C1613524189,4463851.64,5700161.74,1,0
35,CASH_OUT,472692.51,C145594916,472692.51,0.0,C1718370785,193065.83,665758.34,1,0
35,CASH_OUT,136983.26,C1036592129,136983.26,0.0,C133256042,0.0,136983.26,1,0
1,PAYMENT,4013.02,C455888635,92119.56,88106.55,M204805934,0.0,0.0,0,0
1,CASH_IN,46179.38,C553821397,7292261.09,7338440.47,C1096283470,306791.16,0.0,0,0
1,CASH_OUT,370751.08,C817490653,0.0,0.0,C2083562754,1253539.33,1186556.81,0,0
4,CASH_IN,352364.46,C1383031847,1354518.65,1706883.11,C1789550256,2943614.6,2772312.14,0,0
5,PAYMENT,972.33,C1966082314,118.0,0.0,M1150464915,0.0,0.0,0,0
5,DEBIT,2329.14,C1961805376,26958.0,24628.86,C476402209,94992.89,97322.02,0,0
5,PAYMENT,6204.45,C1345069688,203281.0,197076.55,M18913807,0.0,0.0,0,0
6,CASH_OUT,191894.78,C164865953,180.92,0.0,C1234776885,944225.12,2315350.49,0,0
6,TRANSFER,179341.27,C1588148030,36003.0,0.0,C292665982,0.0,179341.27,0,0
6,CASH_OUT,308384.4,C1132206727,151.23,0.0,C836514715,410224.95,718609.35,0,0
7,CASH_OUT,12837.77,C1388742949,29867.0,17029.23,C751413576,7063.0,19900.77,0,0
7,PAYMENT,17126.69,C2023156074,8146.0,0.0,M1313152922,0.0,0.0,0,0
7,PAYMENT,5783.05,C1433988478,0.0,0.0,M1574257199,0.0,0.0,0,0
7,PAYMENT,8123.19,C425511099,6925.02,0.0,M2063660633,0.0,0.0,0,0
7,DEBIT,4929.34,C1184942825,21692.0,16762.66,C384887832,157993.5,28045.47,0,0
7,PAYMENT,496.85,C443140192,71648.86,71152.01,M993274701,0.0,0.0,0,0
7,PAYMENT,7176.55,C1560612096,20740.0,13563.45,M649976964,0.0,0.0,0,0
8,CASH_OUT,367182.45,C929149228,5334.0,0.0,C1970362900,30494.0,1296.45,0,0
8,CASH_OUT,218253.67,C2111201364,444635.45,226381.78,C1231842708,1132102.88,751281.48,0,0
8,PAYMENT,9683.58,C479763147,0.0,0.0,M535001108,0.0,0.0,0,0
8,CASH_OUT,103684.35,C1168013172,0.0,0.0,C2143477943,304990.5,714169.7,0,0
8,DEBIT,3318.42,C1115965498,11501.0,8182.58,C1896985362,136996.7,470187.33,0,0
8,CASH_OUT,276702.18,C1342364713,75787.0,0.0,C1369248292,15374.0,0.0,0,0
8,TRANSFER,174472.14,C2004026698,11380.0,0.0,C218007578,16441.25,163427.07,0,0
8,PAYMENT,9753.51,C699968755,28626.27,18872.77,M2010511875,0.0,0.0,0,0
8,CASH_OUT,245434.49,C652204295,61193.0,0.0,C1040847151,5515429.2,7984433.54,0,0
8,CASH_OUT,3737.33,C519852399,243855.0,240117.67,C2067546399,93892.7,1318005.5,0,0
8,CASH_IN,632085.47,C1414128792,2738418.25,3370503.73,C264685626,1736548.55,0.0,0,0
8,CASH_IN,85844.62,C589486507,983405.29,1069249.9,C237988421,887466.09,1720474.04,0,0
8,CASH_OUT,118964.56,C1927453757,584.0,0.0,C912252532,110365.64,318681.9,0,0
8,PAYMENT,12032.94,C410507805,520.0,0.0,M1793612662,0.0,0.0,0,0
8,PAYMENT,9423.29,C975678871,0.0,0.0,M1921597152,0.0,0.0,0,0
8,CASH_OUT,356662.44,C1297500100,0.0,0.0,C1991252420,780506.78,1241717.95,0,0
8,CASH_OUT,173216.03,C1425532955,205672.0,32455.97,C1235151206,15213.5,449233.66,0,0
8,CASH_OUT,215016.6,C1538487153,305207.0,90190.4,C999544948,138544.36,353560.97,0,0
8,CASH_IN,387239.07,C751605655,1877115.44,2264354.51,C1978980520,1196841.0,426082.16,0,0
8,CASH_IN,68225.82,C1117911998,6455295.08,6523520.91,C346008447,1126293.23,1248456.29,0,0
8,CASH_OUT,159388.11,C1327064806,1030677.94,871289.83,C1201057368,0.0,32981.25,0,0
8,CASH_IN,76576.02,C1811666156,3239840.01,3316416.03,C1632716597,355924.72,279348.7,0,0
8,CASH_IN,400845.48,C1578096133,1.821632237E7,1.861716785E7,C465499079,6413027.92,6457094.34,0,0
8,CASH_IN,58968.94,C471621378,7045706.11,7104675.05,C1185525558,1435631.42,1374865.05,0,0
8,TRANSFER,1510655.04,C276149761,0.0,0.0,C1761353343,3759709.15,5270364.19,0,0
8,PAYMENT,10345.93,C775471019,201187.0,190841.07,M619531308,0.0,0.0,0,0
8,TRANSFER,1573312.9,C1105563869,25182.0,0.0,C1775175845,53006.0,1334267.83,0,0
8,PAYMENT,2995.31,C1487955336,1668328.8,1665333.49,M1414524755,0.0,0.0,0,0
8,PAYMENT,8863.73,C1153856136,126259.0,117395.27,M2063705517,0.0,0.0,0,0
8,CASH_OUT,401760.34,C979248011,0.0,0.0,C1734719138,1132227.39,1614944.4,0,0
8,TRANSFER,181535.2,C744830242,55401.0,0.0,C989796714,201610.0,134022.89,0,0
9,CASH_IN,55921.9,C10875313,3465744.38,3521666.27,C2090186380,2621387.74,2565465.84,0,0
9,PAYMENT,3703.21,C513763077,0.0,0.0,M1998805898,0.0,0.0,0,0
9,CASH_OUT,172109.58,C709945202,0.0,0.0,C798245410,194897.83,0.0,0,0
9,CASH_OUT,164936.94,C1657991342,0.0,0.0,C1640747200,431154.83,864655.32,0,0
9,PAYMENT,13944.15,C616761021,26150.31,12206.16,M1120109480,0.0,0.0,0,0
9,PAYMENT,22314.97,C709534455,15083.0,0.0,M1568158452,0.0,0.0,0,0
9,CASH_OUT,272950.61,C500169526,309351.57,36400.96,C1698099308,316240.64,856800.3,0,0
9,TRANSFER,843626.65,C1385060915,133006.0,0.0,C2039260934,0.0,843626.65,0,0
9,CASH_IN,162524.77,C1046887907,7528545.6,7691070.38,C1532153384,4667204.33,4504679.55,0,0
9,PAYMENT,35723.06,C188881412,131923.0,96199.94,M779450685,0.0,0.0,0,0
9,CASH_OUT,104526.79,C550013941,0.0,0.0,C256125761,2835012.39,2939539.18,0,0
9,CASH_OUT,244040.71,C2105047270,181511.82,0.0,C1087546948,250051.79,833566.98,0,0
9,CASH_OUT,191684.16,C1147361881,0.0,0.0,C1027992087,1.108235392E7,1.373622076E7,0,0
9,CASH_IN,332506.55,C853812576,49705.0,382211.55,C731721834,0.0,0.0,0,0
9,PAYMENT,4170.88,C1666291436,82.0,0.0,M90884149,0.0,0.0,0,0
9,CASH_OUT,149561.86,C2133591907,13669.0,0.0,C2116520666,227334.8,376896.66,0,0
9,TRANSFER,600376.36,C468350309,10845.0,0.0,C770274916,295109.95,895486.31,0,0
9,PAYMENT,116.86,C1105046224,401331.0,401214.14,M1819986972,0.0,0.0,0,0
9,PAYMENT,2815.86,C116665867,874.77,0.0,M1283170761,0.0,0.0,0,0
9,CASH_OUT,29295.91,C621861730,0.0,0.0,C1205603525,224366.4,314319.9,0,0
9,CASH_IN,356714.37,C1045136153,4848171.71,5204886.08,C1014923261,3241797.24,3120814.02,0,0
9,PAYMENT,9200.52,C1125150941,0.0,0.0,M357544153,0.0,0.0,0,0
9,CASH_OUT,350024.23,C911549641,10231.0,0.0,C1855975180,22152.0,597351.32,0,0
9,CASH_IN,23685.42,C451448388,7522153.7,7545839.12,C53279306,53338.17,0.0,0,0
9,PAYMENT,1790.76,C633676049,21028.0,19237.24,M1616091430,0.0,0.0,0,0
9,PAYMENT,31069.1,C284098024,31438.0,368.9,M1449428756,0.0,0.0,0,0
9,CASH_OUT,235294.6,C2064172303,30648.0,0.0,C9383664,363929.0,2710673.75,0,0
9,PAYMENT,1281.39,C1325929563,0.0,0.0,M124042490,0.0,0.0,0,0
9,TRANSFER,1230966.12,C267230253,0.0,0.0,C1754722089,8537175.1,1.247148511E7,0,0
9,CASH_IN,48436.97,C105718337,6927633.27,6976070.24,C211753297,169062.66,120625.69,0,0
9,PAYMENT,22458.01,C738870234,0.0,0.0,M1996660740,0.0,0.0,0,0
9,CASH_OUT,182348.19,C1643340363,10515.0,0.0,C1578800354,923780.25,1191436.66,0,0
9,CASH_OUT,197480.72,C947137109,121.0,0.0,C186847111,91918.95,207836.81,0,0
9,CASH_OUT,66323.63,C80653271,0.0,0.0,C131715991,496208.87,1553428.39,0,0
9,PAYMENT,3713.64,C1293672070,690700.4,686986.76,M1479403186,0.0,0.0,0,0
9,TRANSFER,2957973.26,C52921533,0.0,0.0,C1102319340,1.219198765E7,1.623016071E7,0,0
9,PAYMENT,15129.65,C1233131500,184776.25,169646.6,M1469438211,0.0,0.0,0,0
9,CASH_IN,18327.08,C113371296,2.183070495E7,2.184903203E7,C1501701470,7915723.54,9309400.46,0,0
9,CASH_IN,113990.62,C215302391,2.528188825E7,2.539587887E7,C181868352,340681.12,243238.12,0,0
9,TRANSFER,1008529.03,C1685313194,0.0,0.0,C805006582,1196120.1,2698821.57,0,0
9,PAYMENT,13663.23,C254619037,9905.0,0.0,M2052969327,0.0,0.0,0,0
9,CASH_IN,6156.37,C1665442721,19636.0,25792.37,C1801731493,13483.21,7326.84,0,0
9,CASH_OUT,65837.89,C969568972,0.0,0.0,C1309400551,121758.07,187595.96,0,0
9,PAYMENT,7088.74,C712432507,0.0,0.0,M1514530148,0.0,0.0,0,0
9,CASH_OUT,104484.93,C832403571,0.0,0.0,C1373172466,4931373.9,5274551.32,0,0
9,PAYMENT,13103.79,C1795291446,21958.0,8854.21,M1311823876,0.0,0.0,0,0
9,CASH_IN,13550.29,C638247696,634947.29,648497.58,C1241128308,201796.78,188246.5,0,0
9,CASH_OUT,56399.06,C598458422,831032.63,774633.57,C1830915224,5895.0,113074.14,0,0
9,CASH_OUT,13743.25,C2125049715,24751.51,11008.26,C21777308,41271.0,0.0,0,0
10,CASH_OUT,390886.11,C850787962,5977.27,0.0,C457880796,2842088.13,3793534.72,0,0
10,TRANSFER,177125.75,C1657788531,0.0,0.0,C1738994372,482190.75,659316.5,0,0
10,CASH_OUT,520137.04,C1106492080,0.0,0.0,C57222203,2678199.71,3054454.39,0,0
10,CASH_OUT,80419.85,C406627189,1204.28,0.0,C755196725,306799.14,185203.34,0,0
10,CASH_OUT,199581.96,C428230800,0.0,0.0,C2006081398,1.174525504E7,1.190617168E7,0,0
10,CASH_IN,66266.76,C273267147,1118975.18,1185241.94,C1744437631,71715.45,5448.69,0,0
10,PAYMENT,6231.42,C937682721,12051.46,5820.03,M722454191,0.0,0.0,0,0
10,PAYMENT,13723.51,C1423190725,0.0,0.0,M1807300379,0.0,0.0,0,0
10,PAYMENT,822.46,C1797891929,52872.0,52049.54,M971220651,0.0,0.0,0,0
10,CASH_OUT,787796.49,C1624545966,1112697.97,324901.48,C1796064354,3134747.06,3844621.5,0,0
10,PAYMENT,7309.26,C1326586532,151039.69,143730.44,M1620584348,0.0,0.0,0,0
10,TRANSFER,207825.2,C1164326527,0.0,0.0,C1780839855,329543.12,537368.31,0,0
10,CASH_OUT,244840.27,C1672879854,300.0,0.0,C450960851,866771.24,1111611.51,0,0
10,PAYMENT,9111.29,C1326080121,10054.0,942.71,M1167058111,0.0,0.0,0,0
10,CASH_OUT,408469.71,C1682135592,0.0,0.0,C1350789239,8221486.12,8629955.83,0,0
10,PAYMENT,25110.27,C1864603147,0.0,0.0,M1727526410,0.0,0.0,0,0
10,CASH_OUT,180630.17,C1969813513,323678.02,143047.85,C416646286,228346.97,408977.14,0,0
10,CASH_IN,342736.88,C2007774820,1307.0,344043.88,C1421519294,1665618.84,1322881.96,0,0
10,CASH_IN,53643.79,C697459063,1450025.21,1503669.01,C2029518292,324901.48,271257.69,0,0
10,PAYMENT,12643.06,C17477419,10430.0,0.0,M1447251201,0.0,0.0,0,0
10,PAYMENT,25297.94,C373850736,731660.49,706362.56,M762846303,0.0,0.0,0,0
10,CASH_IN,234415.33,C328186805,258360.0,492775.33,C1528460774,1093230.77,1052503.7,0,0
10,PAYMENT,14525.59,C659199293,0.0,0.0,M400385512,0.0,0.0,0,0
10,TRANSFER,2122275.72,C1316795790,10202.0,0.0,C1805777816,1933.21,1633148.64,0,0
10,PAYMENT,1227.97,C1525474387,4300387.1,4299159.13,M599700602,0.0,0.0,0,0
10,PAYMENT,2660.51,C2036680808,0.0,0.0,M1266636576,0.0,0.0,0,0
10,CASH_OUT,14166.68,C1068975214,0.0,0.0,C91152114,309412.9,630768.87,0,0
10,CASH_IN,137851.05,C1075450889,569109.0,706960.05,C244428576,0.0,0.0,0,0
10,TRANSFER,746643.12,C947100853,31031.9,0.0,C544535736,1554401.09,2301044.22,0,0
10,CASH_OUT,211688.39,C286750040,0.0,0.0,C258905209,351313.48,1081232.45,0,0
10,CASH_IN,180633.56,C328939348,3.618471749E7,3.636535105E7,C1501798121,380556.48,2043047.61,0,0
10,CASH_OUT,235443.98,C1253164051,0.0,0.0,C810886151,376019.38,802250.85,0,0
10,CASH_OUT,248531.56,C1493263127,0.0,0.0,C1375815098,6638399.08,6886930.65,0,0
10,CASH_IN,495124.33,C406233102,69319.36,564443.69,C700689755,4336988.85,4422385.13,0,0
10,CASH_OUT,285044.33,C1462805162,32353.79,0.0,C1742506664,0.0,461315.99,0,0
10,CASH_IN,98632.89,C425401855,9805431.14,9904064.03,C968852538,592295.11,1072233.83,0,0
10,CASH_IN,560582.21,C144861857,2.051117187E7,2.107175409E7,C984805074,4612793.72,4052211.51,0,0
10,CASH_OUT,101092.38,C426099287,0.0,0.0,C1041177868,429647.67,0.0,0,0
10,CASH_IN,16722.78,C1964303388,2329388.39,2346111.18,C638869140,52890.0,17827.67,0,0
10,PAYMENT,4856.32,C1713814532,162.0,0.0,M424962368,0.0,0.0,0,0
10,CASH_OUT,21478.22,C1975588352,0.0,0.0,C936735296,126497.32,147975.54,0,0
11,CASH_IN,3890.81,C1441907186,1988018.54,1991909.35,C433115563,429023.01,1113687.89,0,0
11,CASH_OUT,409314.69,C1496722004,0.0,0.0,C514597582,2.04060254E7,2.16560271E7,0,0
11,TRANSFER,774631.33,C620607335,0.0,0.0,C22448303,2633329.25,4400273.99,0,0
11,PAYMENT,25433.75,C229833135,382361.02,356927.27,M1797434130,0.0,0.0,0,0
11,PAYMENT,36529.03,C1722068756,120393.0,83863.97,M525410320,0.0,0.0,0,0
11,CASH_OUT,124553.09,C166068308,52510.0,0.0,C2044342029,144348.94,268902.03,0,0
11,PAYMENT,11605.32,C791586228,916.0,0.0,M1670701395,0.0,0.0,0,0
11,PAYMENT,40394.69,C1115522846,5315.0,0.0,M1262066631,0.0,0.0,0,0
11,CASH_OUT,111635.22,C1736510482,0.0,0.0,C1044117371,6545396.3,8406469.36,0,0
11,CASH_IN,45479.62,C734189133,599530.0,645009.62,C1339970113,498523.01,970541.85,0,0
11,PAYMENT,11582.74,C1069937816,1005055.28,993472.54,M433465436,0.0,0.0,0,0
11,TRANSFER,770749.88,C714954575,135134.42,0.0,C1663824951,1130258.13,1595583.91,0,0
11,PAYMENT,37993.11,C1049633279,0.0,0.0,M2039820267,0.0,0.0,0,0
11,DEBIT,1262.18,C1656581302,14760.0,13497.82,C1673886686,158412.39,159674.57,0,0
11,TRANSFER,246435.49,C1508520000,249796.75,3361.26,C774678107,1563434.75,1809870.24,0,0
11,TRANSFER,999739.08,C1633735492,102594.0,0.0,C1259410360,578897.11,1640389.31,0,0
11,CASH_OUT,8546.39,C1619355435,0.0,0.0,C1680101555,121227.42,129773.81,0,0
11,CASH_IN,93521.55,C1509109505,1099195.86,1192717.41,C879004826,623775.3,530253.76,0,0
11,PAYMENT,19480.98,C1329036916,0.0,0.0,M1518308194,0.0,0.0,0,0
11,PAYMENT,29774.97,C577440051,341593.0,311818.03,M1500952282,0.0,0.0,0,0
11,CASH_OUT,241925.77,C44470883,330951.84,89026.07,C31076574,125592.0,367517.77,0,0
11,CASH_OUT,121825.87,C590807206,137086.0,15260.13,C1911399530,0.0,224332.57,0,0
11,CASH_OUT,66652.27,C1338109205,0.0,0.0,C1293349647,206640.1,472183.46,0,0
11,CASH_IN,86451.87,C421961296,0.0,86451.87,C1115359015,100059.0,13607.13,0,0
11,PAYMENT,943.94,C415450949,0.0,0.0,M853566189,0.0,0.0,0,0
11,CASH_IN,238764.69,C751300994,4142480.49,4381245.17,C927151297,4451386.07,4289018.82,0,0
11,CASH_IN,2884.02,C1329440917,431056.72,433940.74,C520876240,700459.44,697575.42,0,0
11,CASH_OUT,94821.23,C1886390186,55.0,0.0,C1306163970,0.0,94821.23,0,0
11,CASH_OUT,273735.7,C28559632,0.0,0.0,C1996526533,812630.85,1086366.55,0,0
11,PAYMENT,5109.14,C2097792796,1285406.22,1280297.08,M1933748237,0.0,0.0,0,0
11,CASH_OUT,391844.53,C425420105,35481.0,0.0,C968614268,461030.24,852874.77,0,0
11,PAYMENT,16517.28,C1394811162,303914.46,287397.17,M1891303206,0.0,0.0,0,0
11,CASH_OUT,381705.83,C1428238282,588519.61,206813.78,C51626955,1293782.95,1675488.78,0,0
11,TRANSFER,939396.91,C1713833834,146385.35,0.0,C1110716021,1115421.3,2054818.21,0,0
11,CASH_IN,5241.73,C841141398,21263.0,26504.73,C898955098,60026.1,54784.37,0,0
11,PAYMENT,3936.5,C1343878844,7174.0,3237.5,M491733274,0.0,0.0,0,0
11,CASH_OUT,175427.37,C1178329695,0.0,0.0,C480267345,4142031.54,4317458.91,0,0
11,CASH_IN,63779.99,C1942771411,1.121081705E7,1.127459704E7,C1090137488,63987.59,207.6,0,0
12,PAYMENT,18104.95,C1326526710,80205.16,62100.21,M1208552199,0.0,0.0,0,0
12,CASH_OUT,86386.95,C226580839,20475.0,0.0,C81650808,0.0,86386.95,0,0
12,PAYMENT,28916.48,C658565540,575631.97,546715.49,M567377548,0.0,0.0,0,0
12,CASH_OUT,319907.19,C481848875,0.0,0.0,C1890258988,2324993.44,2644900.63,0,0
12,TRANSFER,794747.03,C315526177,0.0,0.0,C830904200,1928731.07,2723478.1,0,0
12,CASH_OUT,63786.61,C1966243872,7003.0,0.0,C1518283944,0.0,63786.61,0,0
12,TRANSFER,273236.91,C133202319,0.0,0.0,C486501918,4149096.36,4422333.27,0,0
12,CASH_OUT,278991.0,C215205162,20717.0,0.0,C1022455073,94833.59,373824.59,0,0
12,CASH_IN,290000.13,C1512125258,52121.0,342121.13,C1826598423,492524.24,202524.11,0,0
12,CASH_OUT,550190.08,C141265822,342121.13,0.0,C786583473,654492.08,1204682.16,0,0
12,PAYMENT,6692.63,C2130517712,82240.0,75547.37,M764791078,0.0,0.0,0,0
12,CASH_OUT,317815.0,C1718525608,0.0,0.0,C1709414720,455471.5,773286.51,0,0
12,CASH_OUT,263489.1,C302702522,0.0,0.0,C77386561,579809.86,843298.96,0,0
12,CASH_IN,72153.16,C1271758995,357313.66,429466.81,C1831477404,607702.54,535549.38,0,0
12,PAYMENT,44734.61,C131693311,18453.73,0.0,M691777213,0.0,0.0,0,0
12,PAYMENT,906.77,C830836773,337104.8,336198.02,M2011235025,0.0,0.0,0,0
12,PAYMENT,15687.39,C1301676846,0.0,0.0,M1287297836,0.0,0.0,0,0
12,CASH_OUT,10573.08,C1184429061,316403.0,305829.92,C1091224955,579394.12,589967.2,0,0
12,CASH_OUT,553443.98,C1292842512,0.0,0.0,C1002973288,677267.51,1415674.74,0,0
12,CASH_OUT,173599.69,C1148236436,0.0,0.0,C1750665229,817270.89,1154778.43,0,0
12,PAYMENT,7410.72,C2067013175,0.0,0.0,M747163210,0.0,0.0,0,0
12,CASH_IN,83745.9,C1553592679,16256.0,100001.9,C1263438369,0.0,0.0,0,0
12,PAYMENT,928.52,C1460213979,50425.0,49496.48,M1497375282,0.0,0.0,0,0
12,CASH_IN,25872.67,C1377469070,2610923.84,2636796.51,C796796033,306655.83,167771.93,0,0
12,CASH_OUT,122181.75,C60608260,0.0,0.0,C1268075707,3875393.52,3997575.27,0,0
12,PAYMENT,4994.43,C106406436,115554.0,110559.57,M944912311,0.0,0.0,0,0
12,CASH_IN,202326.2,C1089611443,1360154.48,1562480.68,C2005193639,223683.27,21357.07,0,0
12,CASH_OUT,84171.31,C309956532,0.0,0.0,C2108999811,91214.04,18739.27,0,0
12,PAYMENT,7201.61,C1304686372,0.0,0.0,M599034225,0.0,0.0,0,0
12,CASH_OUT,211990.83,C1070567575,0.0,0.0,C985222650,3035061.55,3766298.91,0,0
12,CASH_OUT,194203.01,C1723574937,323.0,0.0,C58153163,284128.09,636190.07,0,0
12,CASH_IN,338744.46,C1889417621,248298.11,587042.57,C1514087105,764927.45,1276436.02,0,0
12,PAYMENT,11433.96,C1355513826,0.0,0.0,M1236006656,0.0,0.0,0,0
