step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
22,CASH_OUT,235512.2,C1956707614,235512.2,0.0,C1481851679,8490637.21,9272647.09,1,0
22,CASH_OUT,489767.32,C480109552,489767.32,0.0,C720599914,0.0,489767.32,1,0
22,CASH_OUT,239646.72,C663158205,239646.72,0.0,C1104558647,2208970.26,2448616.98,1,0
23,TRANSFER,146127.1,C1866778945,146127.1,0.0,C225469649,0.0,0.0,1,0
23,CASH_OUT,146127.1,C785373587,146127.1,0.0,C1824914593,177874.39,324001.49,1,0
25,CASH_OUT,8383.17,C644686763,8383.17,0.0,C980380973,6577262.64,6585645.81,1,0
25,TRANSFER,802382.45,C127098115,802382.45,0.0,C1570699013,0.0,0.0,1,0
26,TRANSFER,37065.55,C1952239554,37065.55,0.0,C399460584,0.0,0.0,1,0
26,TRANSFER,78741.64,C1482114822,78741.64,0.0,C2123466960,0.0,0.0,1,0
27,TRANSFER,329937.88,C699198167,329937.88,0.0,C2064246111,0.0,0.0,1,0
27,CASH_OUT,1218165.88,C807604201,1218165.88,0.0,C849028719,742564.27,1960730.15,1,0
29,CASH_OUT,340198.41,C1369188336,340198.41,0.0,C1627551181,1614043.79,1954242.21,1,0
30,TRANSFER,122235.11,C1279213624,122235.11,0.0,C2100791242,0.0,0.0,1,0
31,TRANSFER,378204.02,C620879020,378204.02,0.0,C929929591,0.0,0.0,1,0
31,CASH_OUT,378204.02,C1309442409,378204.02,0.0,C1009459055,0.0,378204.02,1,0
32,CASH_OUT,1164448.96,C1925676917,1164448.96,0.0,C2040690699,1080246.34,2244695.29,1,0
32,TRANSFER,401575.19,C2084058641,401575.19,0.0,C1017580631,0.0,0.0,1,0
33,TRANSFER,3295227.84,C1152596026,3295227.84,0.0,C1976114093,0.0,0.0,1,0
33,TRANSFER,214975.9,C304547800,214975.9,0.0,C155793474,0.0,0.0,1,0
33,CASH_OUT,9887819.06,C1071702423,9887819.06,0.0,C28783325,801913.95,1.016520011E7,1,0
34,TRANSFER,52557.21,C437611850,52557.21,0.0,C830293590,0.0,0.0,1,0
34,CASH_OUT,27951.26,C476695686,27951.26,0.0,C90854025,10439.0,698752.71,1,0
34,CASH_OUT,30917.39,C1257352420,30917.39,0.0,C984948607,339926.42,370843.82,1,0
34,CASH_OUT,71693.42,C1845753498,71693.42,0.0,C967051629,0.0,71693.42,1,0
35,CASH_OUT,112280.88,C609821524,0.0,0.0,C708118422,40512.49,152793.36,1,0
36,CASH_OUT,819503.92,C510717698,819503.92,0.0,C1469248112,255585.23,1470226.48,1,0
36,CASH_OUT,234377.29,C1737133410,0.0,0.0,C877378703,34937.86,269315.15,1,0
36,TRANSFER,1684039.12,C397247453,1684039.12,0.0,C227472046,0.0,0.0,1,0
1,CASH_OUT,285360.06,C753426788,0.0,0.0,C1782113663,715893.66,3997768.55,0,0
1,PAYMENT,9361.47,C1917562344,31909.0,22547.53,M24097622,0.0,0.0,0,0
1,PAYMENT,7886.77,C1616438581,10863.0,2976.23,M1121891386,0.0,0.0,0,0
1,PAYMENT,1635.86,C1074844820,0.0,0.0,M874153561,0.0,0.0,0,0
5,CASH_OUT,74375.02,C1956358668,978.83,0.0,C766681183,1.031569028E7,1.236281681E7,0,0
5,PAYMENT,7840.38,C1874962678,14798.36,6957.98,M815125505,0.0,0.0,0,0
6,CASH_OUT,139845.98,C1016064173,0.0,0.0,C997608398,158028.52,6192.55,0,0
6,PAYMENT,8016.07,C2038535743,228776.0,220759.93,M52313140,0.0,0.0,0,0
7,PAYMENT,8374.99,C1049553497,0.0,0.0,M531855844,0.0,0.0,0,0
7,PAYMENT,4057.77,C8972378,20374.78,16317.01,M588108658,0.0,0.0,0,0
7,PAYMENT,12397.18,C2023572983,12728.78,331.6,M604791405,0.0,0.0,0,0
7,PAYMENT,9413.91,C669678735,285308.05,275894.14,M400758359,0.0,0.0,0,0
7,PAYMENT,9235.58,C1637966097,39963.0,30727.42,M609545864,0.0,0.0,0,0
7,PAYMENT,7242.34,C263780932,160.0,0.0,M528250535,0.0,0.0,0,0
7,PAYMENT,13704.19,C245784607,16634.63,2930.44,M465118237,0.0,0.0,0,0
7,PAYMENT,12505.12,C1545083490,214966.0,202460.88,M1760562576,0.0,0.0,0,0
8,PAYMENT,8003.4,C1273437736,47370.0,39366.6,M757115596,0.0,0.0,0,0
8,CASH_OUT,235090.94,C466841626,0.0,0.0,C1615804266,684313.05,4512194.13,0,0
8,PAYMENT,9383.53,C923785561,0.0,0.0,M1424896511,0.0,0.0,0,0
8,PAYMENT,2009.63,C1015516628,49683.0,47673.37,M370179552,0.0,0.0,0,0
8,TRANSFER,127161.51,C359859161,46692.0,0.0,C2053639017,91089.0,143799.17,0,0
8,CASH_OUT,38358.56,C1489632447,51086.0,12727.44,C1049804269,292097.26,905142.44,0,0
8,CASH_IN,211445.63,C2141946522,90952.0,302397.63,C440082302,0.0,207994.7,0,0
8,PAYMENT,6678.25,C1113072690,17126.0,10447.75,M1294294,0.0,0.0,0,0
8,PAYMENT,14819.74,C396337040,4933334.92,4918515.18,M603070790,0.0,0.0,0,0
8,CASH_IN,139581.45,C639825772,2490345.19,2629926.64,C1778300121,2838582.2,3089439.33,0,0
8,PAYMENT,11205.49,C1913649901,0.0,0.0,M1696779121,0.0,0.0,0,0
8,PAYMENT,19867.87,C1137465065,63204.79,43336.92,M528920512,0.0,0.0,0,0
8,CASH_IN,127628.77,C1834510159,1531171.13,1658799.9,C1014154376,1.035608378E7,1.479263214E7,0,0
8,CASH_IN,136088.23,C1345164437,2345537.88,2481626.11,C2017484544,136101.05,12.82,0,0
8,CASH_IN,282266.44,C1691416215,43362.0,325628.44,C1753714541,1819415.04,868119.25,0,0
8,CASH_OUT,1761.38,C588657204,5075.0,3313.62,C1023598271,24501.0,0.0,0,0
8,PAYMENT,29950.81,C1297127967,0.0,0.0,M232591499,0.0,0.0,0,0
8,CASH_OUT,81525.82,C1853509178,0.0,0.0,C1509170127,158262.42,370926.97,0,0
8,PAYMENT,5746.24,C1799700574,205099.0,199352.76,M56503371,0.0,0.0,0,0
8,TRANSFER,2537071.55,C490803833,1.63331331E7,1.379606154E7,C2009468024,23302.0,2604563.3,0,0
8,CASH_IN,352828.16,C2004207905,40855.0,393683.16,C1674899618,1.294100912E7,1.258818096E7,0,0
8,CASH_IN,353894.98,C2132917061,1702658.76,2056553.74,C1643855278,9680855.68,9265111.27,0,0
8,PAYMENT,10176.5,C1677991563,0.0,0.0,M1869155755,0.0,0.0,0,0
9,CASH_OUT,114798.81,C1815843339,0.0,0.0,C116956744,692290.38,839844.48,0,0
9,CASH_OUT,347982.3,C859452395,5676.0,0.0,C306206744,9714478.23,1.083019047E7,0,0
9,CASH_OUT,86810.85,C1947245383,0.0,0.0,C296121376,156760.78,243571.63,0,0
9,PAYMENT,27255.77,C785645124,0.0,0.0,M130360667,0.0,0.0,0,0
9,TRANSFER,278721.03,C1287936542,0.0,0.0,C2017375776,392690.0,774304.03,0,0
9,PAYMENT,31972.86,C2019950332,15215.0,0.0,M953444165,0.0,0.0,0,0
9,CASH_OUT,141635.15,C434944460,63722.0,0.0,C326861321,20117.0,289739.45,0,0
9,CASH_IN,159522.54,C591803060,9988087.04,1.014760958E7,C888005223,1146908.82,1436827.56,0,0
9,PAYMENT,11964.31,C752018358,0.0,0.0,M525933319,0.0,0.0,0,0
9,PAYMENT,31548.31,C1440827876,45623.0,14074.69,M1271332453,0.0,0.0,0,0
9,CASH_OUT,79680.28,C1282839429,0.0,0.0,C1452646606,1132773.07,1382595.54,0,0
9,PAYMENT,11823.26,C1529457192,12313.0,489.74,M1965317677,0.0,0.0,0,0
9,CASH_IN,53826.99,C197345038,17005.0,70831.99,C137643455,0.0,347465.83,0,0
9,CASH_OUT,53238.07,C445944414,43216.0,0.0,C1863854659,0.0,53238.07,0,0
9,PAYMENT,11992.1,C941320374,18355.38,6363.29,M408885810,0.0,0.0,0,0
9,PAYMENT,8803.05,C562031646,264.0,0.0,M493657094,0.0,0.0,0,0
9,PAYMENT,9306.9,C2002290904,255012.93,245706.03,M192327015,0.0,0.0,0,0
9,CASH_OUT,164433.16,C1623197001,32373.0,0.0,C127459823,39998.0,204431.16,0,0
9,CASH_OUT,32832.05,C426845892,6650.0,0.0,C1722351469,0.0,32832.05,0,0
9,CASH_IN,87283.98,C328933924,20865.0,108148.98,C403649458,328351.11,221748.57,0,0
9,PAYMENT,5280.33,C807294951,0.0,0.0,M981886020,0.0,0.0,0,0
9,CASH_IN,145769.45,C40186236,3539974.79,3685744.24,C471801300,196113.1,787327.12,0,0
9,CASH_IN,172086.57,C549995175,14451.0,186537.57,C694033784,128378.79,6736.78,0,0
9,CASH_IN,398743.27,C57082733,864503.01,1263246.28,C1759482496,6311705.62,6769719.96,0,0
9,CASH_IN,132066.21,C1176698104,6954649.51,7086715.71,C2104669058,654914.24,522848.03,0,0
9,PAYMENT,3788.83,C1874065841,36078.0,32289.17,M983931982,0.0,0.0,0,0
9,CASH_OUT,155974.14,C72282681,221371.11,65396.97,C1787868648,1.773562958E7,1.797517483E7,0,0
9,CASH_IN,294230.82,C2113462148,7421387.35,7715618.18,C505672509,2620718.73,2301329.01,0,0
9,PAYMENT,2621.02,C719656137,288462.03,285841.01,M1553954845,0.0,0.0,0,0
9,PAYMENT,4484.1,C897890255,52374.0,47889.9,M1150944764,0.0,0.0,0,0
9,TRANSFER,882251.72,C377726361,30238.0,0.0,C148930516,436547.71,504875.58,0,0
9,TRANSFER,1317400.52,C616157590,11193.0,0.0,C380383872,8077.0,0.0,0,0
9,CASH_IN,166239.86,C653606442,3798456.07,3964695.93,C859964315,261693.54,0.0,0,0
10,CASH_OUT,218654.46,C872467539,0.0,0.0,C1648878797,343356.96,300334.26,0,0
10,CASH_OUT,220124.29,C1176852118,29728.0,0.0,C737921284,215.0,220339.29,0,0
10,TRANSFER,40916.65,C22553168,9963.0,0.0,C643077053,19901.0,60817.65,0,0
10,TRANSFER,1066.19,C716869080,29228.0,28161.81,C1142653119,522636.97,523703.16,0,0
10,PAYMENT,8487.68,C1184988433,0.0,0.0,M1234336827,0.0,0.0,0,0
10,CASH_IN,32835.89,C1567674762,49801.0,82636.89,C468608239,0.0,0.0,0,0
10,CASH_IN,514290.44,C1999865828,5503759.79,6018050.22,C2053317346,1178429.78,24483.11,0,0
10,CASH_IN,102468.82,C484313376,251910.0,354378.82,C946263262,1106892.22,1004423.4,0,0
10,PAYMENT,23614.61,C667144800,0.0,0.0,M1008961159,0.0,0.0,0,0
10,CASH_OUT,444865.78,C2052777651,0.0,0.0,C1900645000,2887276.19,2883074.49,0,0
10,TRANSFER,832426.36,C165338813,174763.95,0.0,C441880784,4679267.12,5511693.48,0,0
10,PAYMENT,145.81,C769215007,49693.0,49547.19,M2120329422,0.0,0.0,0,0
10,PAYMENT,9232.14,C656433731,39725.0,30492.86,M1818299280,0.0,0.0,0,0
10,PAYMENT,2993.16,C1586141102,75364.0,72370.84,M1559081560,0.0,0.0,0,0
10,CASH_IN,146538.29,C2042334259,1290401.23,1436939.52,C485801049,374583.73,228045.44,0,0
10,PAYMENT,26820.46,C964595126,82866.46,56046.01,M626348261,0.0,0.0,0,0
10,TRANSFER,113453.64,C465764070,0.0,0.0,C1929097404,565564.18,416449.4,0,0
10,PAYMENT,1944.5,C1278250312,169243.81,167299.32,M1250442136,0.0,0.0,0,0
10,CASH_IN,184388.53,C1330055983,212898.0,397286.53,C2017725630,0.0,95649.57,0,0
10,PAYMENT,15208.76,C180427641,547535.0,532326.24,M464109980,0.0,0.0,0,0
10,PAYMENT,43283.41,C1753562802,160417.0,117133.59,M896772805,0.0,0.0,0,0
10,CASH_OUT,28447.8,C701930710,20000.0,0.0,C1158705084,0.0,28447.8,0,0
10,CASH_OUT,155337.67,C2133500695,37099.0,0.0,C1621981895,1651036.95,1999899.43,0,0
10,TRANSFER,382833.44,C592591740,0.0,0.0,C1121863378,850265.2,1104868.39,0,0
10,PAYMENT,6759.04,C1661953034,0.0,0.0,M1041264519,0.0,0.0,0,0
10,CASH_OUT,86254.48,C859544454,0.0,0.0,C2062421032,171014.12,0.0,0,0
10,PAYMENT,12768.67,C236491063,7480540.72,7467772.05,M86312905,0.0,0.0,0,0
10,CASH_IN,89296.31,C1222639764,7498805.71,7588102.02,C243591785,580743.4,1026242.42,0,0
10,CASH_OUT,156290.78,C8319743,21531.0,0.0,C363377192,13627.8,2769856.06,0,0
10,CASH_IN,28919.87,C1779582884,7476.47,36396.34,C964659072,8156.0,2314591.71,0,0
11,PAYMENT,7794.92,C1434582834,0.0,0.0,M1551592118,0.0,0.0,0,0
11,PAYMENT,30359.58,C1157682118,112493.23,82133.64,M1774167990,0.0,0.0,0,0
11,PAYMENT,21327.66,C66181798,0.0,0.0,M1717512694,0.0,0.0,0,0
11,CASH_OUT,325472.94,C1834469621,0.0,0.0,C1998750048,1630838.57,1956311.51,0,0
11,PAYMENT,27179.82,C363818266,36564.0,9384.18,M2078178592,0.0,0.0,0,0
11,PAYMENT,17384.97,C1041071124,11226.0,0.0,M367382545,0.0,0.0,0,0
11,PAYMENT,5231.3,C1527305269,1173.0,0.0,M766027460,0.0,0.0,0,0
11,CASH_IN,128498.64,C245246719,3.088472443E7,3.101322308E7,C1759201437,586535.0,458036.36,0,0
11,CASH_IN,129147.42,C1548204691,480.0,129627.42,C708099852,0.0,0.0,0,0
11,CASH_OUT,448238.33,C294261297,85438.0,0.0,C701938155,1296.15,449534.48,0,0
11,CASH_IN,379213.25,C2011650392,1726.0,380939.25,C101156429,0.0,0.0,0,0
11,CASH_OUT,677949.09,C531542252,20139.0,0.0,C1660090994,0.0,731583.47,0,0
11,CASH_IN,2204.86,C1372601796,32550.0,34754.86,C1150771473,76063.12,73858.26,0,0
11,PAYMENT,13679.6,C254832122,16246.0,2566.4,M2065090149,0.0,0.0,0,0
11,TRANSFER,1817562.33,C278280341,122501.0,0.0,C991670268,28522.72,1846085.05,0,0
11,TRANSFER,1367886.94,C1361162452,0.0,0.0,C1096984287,3020811.84,4301832.83,0,0
11,PAYMENT,6716.72,C666948693,10944.0,4227.28,M1149082339,0.0,0.0,0,0
11,CASH_IN,200512.61,C1808352299,3825711.74,4026224.34,C780003722,3688112.67,3487600.06,0,0
11,CASH_OUT,17021.8,C1125281542,68.0,0.0,C768360930,30897.0,0.0,0,0
11,PAYMENT,4759.97,C1709360255,0.0,0.0,M376810585,0.0,0.0,0,0
11,TRANSFER,1444790.62,C352635988,2261.0,0.0,C940205324,0.0,1444790.62,0,0
11,PAYMENT,239.29,C1123777135,10673.0,10433.71,M2083678824,0.0,0.0,0,0
11,CASH_OUT,96494.27,C809089903,39995.0,0.0,C73851048,514903.62,611397.88,0,0
11,CASH_OUT,411980.59,C2091505349,90881.0,0.0,C1912609905,0.0,411980.59,0,0
11,CASH_OUT,49380.72,C1224817785,0.0,0.0,C1222966185,105802.1,155182.82,0,0
11,CASH_IN,195089.61,C530679486,1.187794411E7,1.207303371E7,C923910351,2430987.49,2235897.88,0,0
11,CASH_OUT,451237.72,C244332558,5013.0,0.0,C757117357,22193.0,407665.61,0,0
11,PAYMENT,15486.58,C1278417113,0.0,0.0,M652774638,0.0,0.0,0,0
11,CASH_OUT,362797.81,C768623071,0.0,0.0,C244660498,1821868.03,2888111.6,0,0
11,PAYMENT,14299.06,C124998796,0.0,0.0,M2110491906,0.0,0.0,0,0
11,PAYMENT,32912.25,C58683363,20140.0,0.0,M554382943,0.0,0.0,0,0
11,TRANSFER,158245.38,C111678878,64857.0,0.0,C1837012795,2112701.19,2270946.57,0,0
11,PAYMENT,3221.67,C1482854778,43688.36,40466.69,M1414254155,0.0,0.0,0,0
11,PAYMENT,2341.36,C1136597606,0.0,0.0,M144791390,0.0,0.0,0,0
11,TRANSFER,113918.24,C241367258,11469.0,0.0,C1777939053,2570201.32,2684119.56,0,0
11,CASH_IN,108855.4,C1934680826,4757952.09,4866807.49,C1503068115,110745.52,1890.12,0,0
11,PAYMENT,6711.79,C761676863,7120005.4,7113293.61,M834571210,0.0,0.0,0,0
11,TRANSFER,242290.35,C948607310,664354.0,422063.65,C1378523254,152326.1,394616.45,0,0
11,PAYMENT,25050.03,C2069212273,128236.49,103186.46,M1138679991,0.0,0.0,0,0
11,CASH_IN,299825.42,C1344655015,6090865.47,6390690.89,C1034339016,1330438.21,1469802.61,0,0
11,CASH_IN,192582.83,C1924939028,372728.0,565310.83,C1279480147,0.0,0.0,0,0
11,CASH_OUT,12308.15,C1616842115,30831.0,18522.85,C352239275,141302.12,153610.27,0,0
11,CASH_OUT,52188.43,C663647373,40525.84,0.0,C1388304129,546675.7,598864.13,0,0
11,CASH_OUT,589702.83,C1833364550,21545.0,0.0,C879004826,714193.25,1303896.08,0,0
11,CASH_OUT,62524.34,C1540647942,0.0,0.0,C1558279068,693538.75,756063.09,0,0
11,PAYMENT,13697.11,C943933476,844518.23,830821.11,M379442568,0.0,0.0,0,0
11,PAYMENT,3424.29,C154686378,104859.0,101434.71,M1672482046,0.0,0.0,0,0
11,PAYMENT,2923.07,C284664004,0.0,0.0,M1042158895,0.0,0.0,0,0
11,CASH_IN,54424.34,C80151010,5690902.45,5745326.79,C635923763,2217891.1,2163466.77,0,0
11,CASH_IN,79399.24,C1484710736,1.740594359E7,1.748534283E7,C347688326,285161.9,205762.66,0,0
12,CASH_OUT,84614.94,C58998823,55317.0,0.0,C2020180625,2799362.58,2418708.8,0,0
12,TRANSFER,176556.72,C2000032443,372150.0,195593.28,C527661017,26820.9,0.0,0,0
12,CASH_OUT,368790.88,C573859920,55295.66,0.0,C192147378,675941.12,1044732.0,0,0
12,PAYMENT,3729.51,C132950088,0.0,0.0,M658114971,0.0,0.0,0,0
12,PAYMENT,15040.0,C882453226,0.0,0.0,M567053968,0.0,0.0,0,0
12,TRANSFER,1958672.7,C2109288189,16034.0,0.0,C759802485,76894.37,2112208.69,0,0
12,CASH_OUT,145373.64,C510887929,22084.0,0.0,C642275652,934649.01,1080022.65,0,0
12,TRANSFER,1627.24,C1093399776,5897.69,4270.45,C1541385794,976094.79,977722.03,0,0
12,CASH_OUT,159964.66,C259254453,0.0,0.0,C1473422490,233618.56,393583.22,0,0
12,CASH_IN,267992.27,C1960746771,433046.6,701038.87,C1259161155,496952.32,228960.05,0,0
12,PAYMENT,7247.98,C1246944514,0.0,0.0,M516843172,0.0,0.0,0,0
12,PAYMENT,6923.83,C2049427988,13138.0,6214.17,M696565605,0.0,0.0,0,0
12,CASH_IN,98838.98,C349952953,8435859.26,8534698.23,C893875459,1944343.88,1845504.9,0,0
12,TRANSFER,1316549.48,C825117073,45739.0,0.0,C77410749,862309.99,2178859.47,0,0
12,CASH_OUT,20798.93,C925403294,0.0,0.0,C811037326,1558774.19,1579573.12,0,0
12,PAYMENT,7928.04,C270109663,0.0,0.0,M80069447,0.0,0.0,0,0
12,PAYMENT,21198.79,C2036342025,160395.0,139196.21,M1847198128,0.0,0.0,0,0
12,PAYMENT,11348.91,C1754597581,133467.0,122118.09,M1876364449,0.0,0.0,0,0
12,CASH_OUT,143184.98,C274513010,0.0,0.0,C247934335,737771.62,839695.11,0,0
12,CASH_OUT,233484.34,C490027120,0.0,0.0,C530012437,806543.01,2228568.02,0,0
12,PAYMENT,1666.01,C1468508579,25218.0,23551.99,M2022438290,0.0,0.0,0,0
12,PAYMENT,12001.92,C574150371,0.0,0.0,M1596887894,0.0,0.0,0,0
12,CASH_OUT,20384.85,C1008616884,0.0,0.0,C2130247103,185273.37,389478.53,0,0
12,PAYMENT,8240.59,C1393804898,84373.49,76132.9,M1570788738,0.0,0.0,0,0
12,CASH_IN,305100.06,C107906701,1.370481237E7,1.400991243E7,C1373074936,543686.96,279960.82,0,0
12,PAYMENT,9203.0,C372735019,0.0,0.0,M1370170312,0.0,0.0,0,0
12,TRANSFER,367227.78,C330732314,0.0,0.0,C2103655853,3049771.64,3557925.14,0,0
12,CASH_OUT,142923.72,C694159758,29840.18,0.0,C1168153455,3095253.33,3010890.94,0,0
12,CASH_IN,60548.54,C99031072,3024641.02,3085189.57,C1052798573,755492.22,934824.21,0,0
12,PAYMENT,20174.24,C881078572,80837.0,60662.76,M83913224,0.0,0.0,0,0
12,CASH_OUT,251379.45,C1800280461,0.0,0.0,C1925336384,2235572.51,2486951.97,0,0
12,CASH_IN,24344.4,C699735602,21792.0,46136.4,C355105316,59765.0,382675.49,0,0
12,PAYMENT,6647.77,C1560843146,0.0,0.0,M842716871,0.0,0.0,0,0
12,PAYMENT,4112.14,C657303585,0.0,0.0,M695280370,0.0,0.0,0,0
12,CASH_OUT,316505.79,C1625537747,0.0,0.0,C971523826,547028.2,642443.08,0,0
12,PAYMENT,18428.8,C662855311,35199.0,16770.2,M387234194,0.0,0.0,0,0
12,CASH_OUT,334187.26,C727470626,83032.0,0.0,C448261013,769981.15,1109721.96,0,0
12,CASH_IN,113550.74,C1374319701,1412438.57,1525989.3,C351677535,116103.0,197977.82,0,0
12,PAYMENT,3223.13,C286371845,29815.0,26591.87,M1264235511,0.0,0.0,0,0
12,CASH_OUT,73373.86,C504795860,0.0,0.0,C1203655776,210256.19,442903.31,0,0
13,PAYMENT,7298.54,C662339854,0.0,0.0,M1292302538,0.0,0.0,0,0
13,CASH_IN,11008.91,C1270489534,1.104660384E7,1.105761275E7,C1414763289,1141767.51,971251.28,0,0
13,PAYMENT,11576.79,C2146309489,0.0,0.0,M415042556,0.0,0.0,0,0
13,CASH_OUT,450353.19,C2118192558,0.0,0.0,C1784938289,491566.07,941919.26,0,0
13,CASH_OUT,140181.34,C232014028,0.0,0.0,C2012637971,163101.65,723493.89,0,0
13,PAYMENT,20375.53,C1746405171,201284.0,180908.47,M1544587086,0.0,0.0,0,0
13,CASH_OUT,59908.71,C480509871,12367.0,0.0,C212778231,115668.43,273051.75,0,0
13,PAYMENT,14423.65,C449781602,22708.8,8285.15,M1096314099,0.0,0.0,0,0
13,CASH_IN,3439.69,C1173660297,9848324.25,9851763.93,C1928176648,4577.77,1138.08,0,0
13,CASH_OUT,93110.59,C681763881,0.0,0.0,C274015579,340037.92,433148.51,0,0
13,CASH_OUT,290680.96,C697452628,0.0,0.0,C903459177,990531.65,1315023.65,0,0
13,PAYMENT,33169.33,C2136382102,0.0,0.0,M1670530997,0.0,0.0,0,0
13,CASH_OUT,250150.76,C2084700758,700136.0,449985.24,C1528868224,411733.67,661884.43,0,0
13,CASH_OUT,87469.14,C254243659,0.0,0.0,C1599334040,1821556.81,1909025.95,0,0
13,PAYMENT,10921.74,C1654083693,386895.16,375973.43,M1693272403,0.0,0.0,0,0
13,CASH_IN,419124.6,C33738061,8834087.27,9253211.87,C1554852614,1681680.05,1262555.45,0,0
13,CASH_IN,410441.92,C1749518243,1.057387065E7,1.098431257E7,C2104669058,1188792.98,778351.06,0,0
13,CASH_IN,247117.59,C2017239822,8399481.58,8646599.17,C758888772,4087154.62,3840037.03,0,0
13,CASH_IN,10858.66,C128500677,5108330.37,5119189.03,C1007717381,5179925.09,5281560.21,0,0
